id,name,date,region,X,Y,l,m,s
id01_20230115_rump_peakred,id01,20230115,rump_peakred,7,14,0.0460058155472144,0.0316114366719719,0.0183306949191555
id01_20230115_rump_peakred,id01,20230115,rump_peakred,8,6,0.043706401588502,0.0293513342345631,0.0318431892273049
id01_20230115_rump_peakred,id01,20230115,rump_peakred,8,13,0.0477664971078501,0.0295517660921672,0.0236940829659252
id01_20230115_rump_peakred,id01,20230115,rump_peakred,8,14,0.0406059882620301,0.0272214521338052,0.0271587317436572
id01_20230115_rump_peakred,id01,20230115,rump_peakred,8,18,0.0394815011592118,0.0289686590001612,0.0235465943859754
id01_20230115_rump_peakred,id01,20230115,rump_peakred,9,7,0.0364103680894479,0.0256561399414965,0.0185612650281567
id01_20230115_rump_peakred,id01,20230115,rump_peakred,9,16,0.042394934753787,0.0301086241324458,0.0293248127963429
id01_20230115_rump_peakred,id01,20230115,rump_peakred,10,1,0.0430646565788623,0.0294705731845183,0.022541188227928
id01_20230115_rump_peakred,id01,20230115,rump_peakred,10,6,0.0452822421011086,0.0296948161877877,0.0265510194500703
id01_20230115_rump_peakred,id01,20230115,rump_peakred,10,20,0.0456246428941654,0.032859468697171,0.0227235072024685
id01_20230115_rump_peakred,id01,20230115,rump_peakred,11,2,0.0390432466494161,0.0282158647873216,0.0274775808662389
id01_20230115_rump_peakred,id01,20230115,rump_peakred,11,13,0.0395651142716005,0.0288706338885256,0.0242287800122205
id01_20230115_rump_peakred,id01,20230115,rump_peakred,11,16,0.0428409573660291,0.0304089226181157,0.015792031657413
id01_20230115_rump_peakred,id01,20230115,rump_peakred,11,19,0.0401499959908713,0.0282993396785225,0.0307703481023739
id01_20230115_rump_peakred,id01,20230115,rump_peakred,12,5,0.0420794163594474,0.0264943680452213,0.0304603855279722
id01_20230115_rump_peakred,id01,20230115,rump_peakred,12,6,0.0417402172602505,0.02943335935738,0.0287453776182815
id01_20230115_rump_peakred,id01,20230115,rump_peakred,12,14,0.0456581599482072,0.0296994913783119,0.0251843489863145
id01_20230115_rump_peakred,id01,20230115,rump_peakred,13,2,0.0400269835221461,0.0275977475739937,0.0188005700056372
id01_20230115_rump_peakred,id01,20230115,rump_peakred,13,3,0.0475682385827137,0.0233167464655233,0.0199707935173881
id01_20230115_rump_peakred,id01,20230115,rump_peakred,13,6,0.0455034861096111,0.0320139140707734,0.017052321855755
id01_20230115_rump_peakred,id01,20230115,rump_peakred,13,12,0.0418505404604206,0.0266375024246653,0.0262498449256498
id01_20230115_rump_peakred,id01,20230115,rump_peakred,13,15,0.0421670152579444,0.0282200878928686,0.0218872670830531
id01_20230115_rump_peakred,id01,20230115,rump_peakred,13,19,0.0398584881745352,0.0291644641026728,0.0264900368363014
id01_20230115_rump_peakred,id01,20230115,rump_peakred,14,10,0.0378594760714255,0.025974118900884,0.0241611526833676
id01_20230115_rump_peakred,id01,20230115,rump_peakred,14,14,0.0428149689560098,0.0276027592377883,0.0238576401434748
id01_20230115_rump_peakred,id01,20230115,rump_peakred,14,16,0.0449009354173906,0.0307177052666731,0.0229500905311481
id01_20230115_rump_peakred,id01,20230115,rump_peakred,14,20,0.0401690085137213,0.0276025930421865,0.0269280669945357
id01_20230115_rump_peakred,id01,20230115,rump_peakred,15,2,0.0440436893511083,0.0308061228039447,0.0276083170387398
id01_20230115_rump_peakred,id01,20230115,rump_peakred,15,3,0.0432379826231401,0.0286779703363329,0.0180298142131408
id01_20230115_rump_peakred,id01,20230115,rump_peakred,15,6,0.0493024176893177,0.0328637151609087,0.0230621963504602
id01_20230115_rump_peakred,id01,20230115,rump_peakred,15,11,0.0445223998119482,0.0327110880137127,0.0223909400725739
id01_20230115_rump_peakred,id01,20230115,rump_peakred,15,17,0.0446473718819757,0.0325178803496226,0.021879401696788
id01_20230115_rump_peakred,id01,20230115,rump_peakred,15,18,0.0486748059782454,0.0234178955493003,0.0295428478874301
id01_20230115_rump_peakred,id01,20230115,rump_peakred,16,1,0.0442638512202442,0.0298398946077131,0.0231664658558076
id01_20230115_rump_peakred,id01,20230115,rump_peakred,16,10,0.0428952127488213,0.0304285868162857,0.0284758639140597
id01_20230115_rump_peakred,id01,20230115,rump_peakred,16,13,0.0406124337610601,0.0244902589042892,0.0197337170338379
id01_20230115_rump_peakred,id01,20230115,rump_peakred,16,15,0.0378018831104541,0.0275654478363998,0.0270038680495491
id01_20230115_rump_peakred,id01,20230115,rump_peakred,17,2,0.0426920442793946,0.030525990006967,0.0271897452789602
id01_20230115_rump_peakred,id01,20230115,rump_peakred,17,3,0.0472140353820427,0.0330504528074633,0.02974537983898
id01_20230115_rump_peakred,id01,20230115,rump_peakred,17,8,0.0441221834490568,0.0283236897333139,0.0247957059135322
id01_20230115_rump_peakred,id01,20230115,rump_peakred,17,11,0.0410336971448488,0.0248298675299453,0.0242722493022642
id01_20230115_rump_peakred,id01,20230115,rump_peakred,17,12,0.0430830623051099,0.0267179914682054,0.0257180793264061
id01_20230115_rump_peakred,id01,20230115,rump_peakred,17,16,0.0457446042971056,0.0331610474287043,0.0283692231397099
id01_20230115_rump_peakred,id01,20230115,rump_peakred,18,17,0.0380714449767266,0.0258373385876989,0.0209218782660319
id01_20230115_rump_peakred,id01,20230115,rump_peakred,18,20,0.0411182377345221,0.0287491803454884,0.0232696738783031
id01_20230115_rump_peakred,id01,20230115,rump_peakred,19,10,0.040994639665143,0.0294107901175035,0.0332711033101819
id01_20230115_rump_peakred,id01,20230115,rump_peakred,19,16,0.0419271475361329,0.0269760974462108,0.0301470729698083
id01_20230115_rump_peakred,id01,20230115,rump_peakred,20,1,0.0472434154363793,0.032832392022484,0.024444266663989
id01_20230115_rump_peakred,id01,20230115,rump_peakred,20,7,0.041005095329996,0.0287140124761701,0.0238303400749519
id01_20230115_rump_peakred,id01,20230115,rump_peakred,20,10,0.0480567660376211,0.0349438354998675,0.0306942158822979
id01_20230115_rump_peakred,id01,20230115,rump_peakred,20,12,0.0435188293173852,0.0319921059678219,0.0284746755258192
id01_20230115_rump_peakred,id01,20230115,rump_peakred,20,19,0.0500809349736996,0.0266064763753874,0.0175586949134187
id01_20230115_rump_peakred,id01,20230115,rump_peakred,20,20,0.0441247606007887,0.0312593238081446,0.0175417867393801
id01_20230302_rump_peakred,id01,20230302,rump_peakred,1,7,0.0404569286316412,0.0305669789183612,0.0217717615713143
id01_20230302_rump_peakred,id01,20230302,rump_peakred,1,19,0.0349310570273732,0.0255504143993129,0.0190879382579918
id01_20230302_rump_peakred,id01,20230302,rump_peakred,1,20,0.0500744085044729,0.0328106053112306,0.0238429328836646
id01_20230302_rump_peakred,id01,20230302,rump_peakred,2,1,0.039503823497293,0.0300552492251049,0.0167409986912485
id01_20230302_rump_peakred,id01,20230302,rump_peakred,2,4,0.0465081539061444,0.0319471930299161,0.015293972613281
id01_20230302_rump_peakred,id01,20230302,rump_peakred,2,10,0.0439933654698974,0.0318524633937431,0.0158590484036885
id01_20230302_rump_peakred,id01,20230302,rump_peakred,2,18,0.0391141939998403,0.0297091454973592,0.0218789436430165
id01_20230302_rump_peakred,id01,20230302,rump_peakred,4,2,0.0386476662863519,0.0266338627950188,0.0167028209179774
id01_20230302_rump_peakred,id01,20230302,rump_peakred,4,8,0.0446111224241655,0.0274921383897845,0.014894219956905
id01_20230302_rump_peakred,id01,20230302,rump_peakred,4,9,0.0443303561210115,0.0305751297457782,0.0111530365786232
id01_20230302_rump_peakred,id01,20230302,rump_peakred,4,14,0.0471665333358449,0.0342602181163663,0.0271274017901374
id01_20230302_rump_peakred,id01,20230302,rump_peakred,4,15,0.045125610488028,0.0342150221639209,0.0261749515057017
id01_20230302_rump_peakred,id01,20230302,rump_peakred,4,19,0.0476377791610389,0.0340473773758064,0.0149973843971052
id01_20230302_rump_peakred,id01,20230302,rump_peakred,5,2,0.0434458410977892,0.0311823113132041,0.0242925108812935
id01_20230302_rump_peakred,id01,20230302,rump_peakred,5,8,0.0416997774716211,0.0314082033847377,0.0183119792866497
id01_20230302_rump_peakred,id01,20230302,rump_peakred,5,10,0.041430822691374,0.0270823744718079,0.0279071200884768
id01_20230302_rump_peakred,id01,20230302,rump_peakred,5,18,0.0455147472158723,0.029302360322751,0.0233508017314201
id01_20230302_rump_peakred,id01,20230302,rump_peakred,6,3,0.0410974173972883,0.0267735038383704,0.0180930346510504
id01_20230302_rump_peakred,id01,20230302,rump_peakred,6,7,0.0422871868901061,0.0297388776775545,0.0196799616081335
id01_20230302_rump_peakred,id01,20230302,rump_peakred,6,10,0.0470624105957008,0.0311062689001879,0.0168607417952355
id01_20230302_rump_peakred,id01,20230302,rump_peakred,6,15,0.042915438484418,0.0313522688957435,0.0248792740667213
id01_20230302_rump_peakred,id01,20230302,rump_peakred,6,17,0.0405161345454958,0.0272023553818972,0.0219573287011232
id01_20230302_rump_peakred,id01,20230302,rump_peakred,6,20,0.0389703840401839,0.0280512346319586,0.0145472296337894
id01_20230302_rump_peakred,id01,20230302,rump_peakred,7,4,0.0410331721276023,0.0278502492232667,0.0144209045554794
id01_20230302_rump_peakred,id01,20230302,rump_peakred,8,3,0.0428837439541068,0.0324381154697266,0.0148125454819266
id01_20230302_rump_peakred,id01,20230302,rump_peakred,8,5,0.0460885438214895,0.0322014387349732,0.0156906075057045
id01_20230302_rump_peakred,id01,20230302,rump_peakred,8,13,0.040006340089273,0.0291362902731435,0.0175541484486191
id01_20230302_rump_peakred,id01,20230302,rump_peakred,8,14,0.0426075607556238,0.0309210829858028,0.0232217165031118
id01_20230302_rump_peakred,id01,20230302,rump_peakred,8,15,0.0392202938295765,0.0297498677623915,0.0126059094095754
id01_20230302_rump_peakred,id01,20230302,rump_peakred,8,20,0.0425090108543777,0.0325503224428777,0.0169372751616106
id01_20230302_rump_peakred,id01,20230302,rump_peakred,9,2,0.0398443377374556,0.0292286649994413,0.0224328410233973
id01_20230302_rump_peakred,id01,20230302,rump_peakred,9,6,0.0460625265314911,0.0341750806404676,0.0208332659338055
id01_20230302_rump_peakred,id01,20230302,rump_peakred,9,9,0.0439583576468074,0.0281525569698105,0.0222498381420338
id01_20230302_rump_peakred,id01,20230302,rump_peakred,9,20,0.0343201680121124,0.0260509543396925,0.0174842350788792
id01_20230302_rump_peakred,id01,20230302,rump_peakred,10,1,0.0477594821537845,0.0329006560644086,0.025636731319079
id01_20230302_rump_peakred,id01,20230302,rump_peakred,10,3,0.0469200441470467,0.0317340257047451,0.0153232510678485
id01_20230302_rump_peakred,id01,20230302,rump_peakred,10,9,0.0456282087548935,0.0342651983425595,0.017695689811312
id01_20230302_rump_peakred,id01,20230302,rump_peakred,10,12,0.0426642840194421,0.0320772899158094,0.018936790055527
id01_20230302_rump_peakred,id01,20230302,rump_peakred,10,14,0.0468200179770583,0.0347167681994797,0.0184411166528721
id01_20230302_rump_peakred,id01,20230302,rump_peakred,11,1,0.036784528674516,0.0280301875792891,0.0224213440796831
id01_20230302_rump_peakred,id01,20230302,rump_peakred,11,5,0.0460416070788404,0.0353639413199331,0.0134478646745109
id01_20230302_rump_peakred,id01,20230302,rump_peakred,11,13,0.0411120969364995,0.0267469998822975,0.0183303239428086
id01_20230302_rump_peakred,id01,20230302,rump_peakred,11,15,0.0433250207296619,0.0283369405468677,0.0135122972759409
id01_20230302_rump_peakred,id01,20230302,rump_peakred,11,16,0.0382088977114442,0.0261530070296374,0.0200280058706708
id01_20230302_rump_peakred,id01,20230302,rump_peakred,11,20,0.0392350889518073,0.0295510589495201,0.0253383752857406
id01_20230302_rump_peakred,id01,20230302,rump_peakred,12,2,0.037307285182647,0.0286643271646139,0.0213105345456442
id01_20230302_rump_peakred,id01,20230302,rump_peakred,12,5,0.0435905904644976,0.028485262215751,0.0103058933520537
id01_20230302_rump_peakred,id01,20230302,rump_peakred,12,18,0.0411029579585861,0.0261497671292001,0.0168518196155239
id01_20230302_rump_peakred,id01,20230302,rump_peakred,13,2,0.0451054585981617,0.028976186503557,0.0200524538146121
id01_20230302_rump_peakred,id01,20230302,rump_peakred,13,7,0.0406392661008747,0.0288028277297644,0.0193888654714546
id01_20230302_rump_peakred,id01,20230302,rump_peakred,13,10,0.037790497576474,0.0263216082524808,0.0239447552081492
id01_20230302_rump_peakred,id01,20230302,rump_peakred,13,14,0.0387346902684505,0.0231945233984824,0.0274780413564681
id01_20230302_rump_peakred,id01,20230302,rump_peakred,14,13,0.0428137051438634,0.0326919969909648,0.0157059130830654
id01_20230302_rump_peakred,id01,20230302,rump_peakred,14,19,0.0452865143912753,0.0285945757294477,0.0114076053590423
id01_20230302_rump_peakred,id01,20230302,rump_peakred,14,20,0.0456721331651834,0.0339404884741545,0.0170268773050628
id01_20230302_rump_peakred,id01,20230302,rump_peakred,15,1,0.0368824669125731,0.02783660645375,0.0220248075656142
id01_20230302_rump_peakred,id01,20230302,rump_peakred,15,10,0.0383102660748523,0.0289014582334501,0.0135432803084764
id01_20230302_rump_peakred,id01,20230302,rump_peakred,15,12,0.0390723402532148,0.029952277971057,0.0180609622644786
id01_20230302_rump_peakred,id01,20230302,rump_peakred,16,5,0.0443010746384783,0.0320558216922792,0.0220553547697541
id01_20230302_rump_peakred,id01,20230302,rump_peakred,16,6,0.0404682558726396,0.0293960770476319,0.0216874079381512
id01_20230302_rump_peakred,id01,20230302,rump_peakred,16,7,0.0450367196449524,0.0319511992583365,0.0175259246942015
id01_20230302_rump_peakred,id01,20230302,rump_peakred,16,9,0.0445362453859855,0.0323256040585231,0.0134307764883297
id01_20230302_rump_peakred,id01,20230302,rump_peakred,16,12,0.0407422557959251,0.0284314745152708,0.0244379988743422
id01_20230302_rump_peakred,id01,20230302,rump_peakred,16,19,0.0459421305827713,0.0308382677525466,0.0266597541694649
id01_20230302_rump_peakred,id01,20230302,rump_peakred,17,1,0.0418344240540939,0.0299671618846739,0.02305703236563
id01_20230302_rump_peakred,id01,20230302,rump_peakred,17,3,0.0420789070041914,0.0312118759774619,0.0260924324320432
id01_20230302_rump_peakred,id01,20230302,rump_peakred,17,4,0.041780422853648,0.0313827573965892,0.0191500784490872
id01_20230302_rump_peakred,id01,20230302,rump_peakred,17,5,0.0455476541395093,0.0333922056948416,0.0160509062012297
id01_20230302_rump_peakred,id01,20230302,rump_peakred,17,9,0.0372612814886396,0.0285268378216991,0.019577515341795
id01_20230302_rump_peakred,id01,20230302,rump_peakred,17,12,0.0440250947443772,0.0297340334858802,0.0176690660216135
id01_20230302_rump_peakred,id01,20230302,rump_peakred,17,17,0.0456099741864063,0.0340723984317078,0.0230114485900404
id01_20230302_rump_peakred,id01,20230302,rump_peakred,18,2,0.0466096091080005,0.0334884894286816,0.0169107063307707
id01_20230302_rump_peakred,id01,20230302,rump_peakred,18,7,0.042024199451368,0.0317741609360629,0.0128450766430075
id01_20230302_rump_peakred,id01,20230302,rump_peakred,18,14,0.0405708035609064,0.030869809436707,0.0216335112732403
id01_20230302_rump_peakred,id01,20230302,rump_peakred,18,15,0.0404761508014447,0.0301311865163215,0.0146717963308231
id01_20230302_rump_peakred,id01,20230302,rump_peakred,18,18,0.0455100279013996,0.0312144061312818,0.0242622883468855
id01_20230302_rump_peakred,id01,20230302,rump_peakred,19,4,0.0447370776565158,0.0300947001738291,0.0260483988791075
