X,Y,Value
146,147,0.014353526120201522
161,82,0.020297898459812527
132,105,0.012090019698416981
68,90,0.027185869666192002
184,197,0.021628646601458388
123,74,0.01798829142951505
199,119,0.0275264560589858
139,85,0.02144596129389526
101,27,0.01821474159736701
44,107,0.009645646918259082
131,39,0.011697960986569025
30,151,0.016888937096902108
183,63,0.01736419443677864
15,171,0.021433839728623953
27,151,0.012420485609244985
178,101,0.009925879263774426
162,3,0.01574812465192564
147,92,0.028525067840841745
115,68,0.015804875560534663
183,34,0.021096259070575735
142,79,0.019435012386411436
96,4,0.01586803892809769
71,89,0.013897041104695435
55,140,0.015831977765169817
108,133,0.013126763053976424
191,33,0.025152913121140694
127,13,0.019893113375519397
152,24,0.020871844585735842
127,91,0.019547776058400947
185,25,0.01859268125639825
5,137,0.021150268488695192
115,43,0.02048987179461773
94,184,0.01751378226464384
68,183,0.02720717406066149
153,133,0.026125532264419663
127,112,0.018163766545725272
135,111,0.020128752818693786
87,61,0.019802936434091915
45,17,0.022780076620141955
157,172,0.026289546943588357
95,191,0.013393768188161806
69,121,0.018166925586604307
136,77,0.011242363698435542
83,160,0.01714675536606223
148,177,0.021779519348351963
180,67,0.0185852917008792
42,37,0.014289120862035255
199,67,0.019953657246007183
200,22,0.016920787152713918
27,112,0.019240477757607465
190,36,0.017753751062927058
148,28,0.01604887217998122
121,94,0.027321921450664602
22,118,0.007488461928080567
184,70,0.01985242606884871
41,131,0.022148826772722483
95,159,0.01742560858462861
133,51,0.019181244789179035
200,37,0.020201903192976964
54,150,0.020532657399509425
105,156,0.019900840079965662
194,39,0.01118924379237378
2,6,0.03085031979947386
89,37,0.020958771994590168
108,82,0.01790256337721054
7,143,0.01399253454828648
118,152,0.025586857901277016
138,121,0.021154575736250528
143,185,0.02294393556701109
109,71,0.021753605832222734
99,174,0.0261105937184755
16,161,0.022822375025749048
52,186,0.019855540031783504
7,36,0.019668183614504103
74,103,0.02466541226588571
104,36,0.021213854108798155
38,175,0.017387402762330282
16,155,0.024167491818490167
23,63,0.01782013479824873
182,39,0.011733890565013578
101,106,0.03333779534336292
30,83,0.01874690402631992
23,19,0.017957310607038923
43,98,0.0312569262795669
129,60,0.0294639907485814
188,96,0.008724045189070292
45,142,0.01851748477559518
1,20,0.005953222888549537
173,127,0.016539532613016522
78,101,0.018851050731239327
179,115,0.018741999356932926
45,157,0.012205624917625422
59,24,0.017343306051074824
43,164,0.01893002425890445
9,86,0.014255912350126337
55,117,0.01841916016219629
155,32,0.013019529445174769
5,53,0.0032772274505100674
199,127,0.019197348680595437
196,143,0.01903089107914708
45,112,0.010553886169422247
31,88,0.023121258176459655
6,8,0.025999976348877275
62,130,0.021330070466050986
59,113,0.022044426640234233
90,32,0.01928917023598016
160,154,0.01826956054306341
142,79,0.022744892542198365
46,6,0.016604584194451107
65,42,0.02493039254489788
131,32,0.01810048398977377
126,6,0.02396302120458595
101,48,0.03257535818972108
88,17,0.02002229086106008
79,151,0.01598357664024357
40,8,0.02581339368150673
122,116,0.016930976592257296
136,63,0.023851076580080566
171,141,0.016783396764778292
73,69,0.020082354265111395
4,23,0.021131209730095888
128,80,0.01771122756810723
116,67,0.030441653420934134
176,85,0.018151747414890892
99,145,0.01998400238052746
34,176,0.02407606080867023
113,79,0.024254284140833478
78,63,0.020800332746550014
23,99,0.01915598603232174
16,196,0.02608940629876917
14,194,0.022096454849389366
123,160,0.025990799008856966
165,133,0.017226473385867674
186,45,0.03263484374630138
88,129,0.029836694103619322
109,50,0.014458169776467935
195,10,0.018139970139872855
73,23,0.015646854266028343
128,84,0.027677839737757844
10,100,0.02185454199253407
6,158,0.021109335970456763
18,142,0.015371129166972475
7,59,0.030594903660301723
55,134,0.02701638194634338
139,74,0.02251546136869392
5,55,0.030183287389060044
117,121,0.020980037021487867
72,181,0.017629394915985284
115,185,0.004853064768657966
62,179,0.014428774369817567
136,157,0.009444495356846817
188,42,0.005934828019823892
196,42,0.004304653126284079
12,13,0.016585690187070908
171,152,0.022092654716984014
109,138,0.014671887965640817
80,150,0.02132234567141353
70,150,0.013307263415283283
85,112,0.02762637274992053
178,194,0.012480174530991588
32,58,0.02657025723642308
17,177,0.01866737635146269
35,133,0.012203585669936599
37,83,0.022990297084680932
13,13,0.02851856581236545
143,139,0.018654144372222087
108,193,0.023460356322443508
83,46,0.01999731779807975
91,58,0.021349145206094888
98,121,0.01820305778497987
181,194,0.01712417171727708
195,82,0.01477563560552465
12,102,0.020329570278153266
136,125,0.014512993781591363
5,15,0.022833850739813352
91,189,0.019552382584929435
54,102,0.006946949745376338
13,174,0.0020357380257117197
82,172,0.009181440172644745
77,71,0.012716178816849163
1,53,0.016645791605153892
53,127,0.022280042367975907
20,52,0.012242586572817706
24,66,0.007610845179339038
174,25,0.021799926335930076
99,41,0.021147979635433446
167,105,0.015376961555614797
141,192,0.021367739082968906
199,90,0.017914660700811498
112,115,0.029714405384889602
141,189,0.018881512313819564
186,58,0.013298616882610814
91,142,0.02507887033795625
83,135,0.025271624537638326
104,185,0.025283116083591746
10,127,0.024675623619248827
42,198,0.011702805616839018
59,191,0.022136347717997516
77,12,0.01275823843606102
70,186,0.019994420466160383
187,78,0.0201027615626818
18,30,0.01993938199572951
14,65,0.01552220133966993
149,26,0.015933277627889153
177,9,0.015618374101886118
61,151,0.02720624348380314
20,32,0.011539580359095681
63,196,0.009672410181519129
181,133,0.023992669500556667
10,8,0.017415159693511765
188,71,0.018025767687041973
149,164,0.02937985679415272
39,144,0.0044247587920757114
39,162,0.014345181892032823
187,180,0.019690270905914704
59,175,0.02383372727657893
138,161,0.0261748540366419
179,133,0.02828589427522044
152,20,0.021521839991349424
120,91,0.023389243548135777
73,87,0.023407047138358655
135,136,0.0276981694505858
2,200,0.020886516791230443
75,95,0.023147235003247384
34,142,0.020117680701767282
40,98,0.02351242642770575
137,172,0.02591022180281321
144,55,0.01997784597832384
47,34,0.016511735739801723
171,101,0.013501146226084578
56,176,0.012449284034594662
12,173,0.013254637609943942
165,24,0.01984850345802594
150,165,0.012424970558400524
134,16,0.002800645201340525
42,47,0.029861593682511765
141,94,0.02649576461597751
74,4,0.02004351708972869
77,28,0.021953481676815673
59,98,0.02049205742504152
176,119,0.021803335524770113
48,45,0.018775702691315566
59,126,0.02421026344355151
131,195,0.024016310457690968
26,134,0.03210445692120064
155,74,0.024419352662807384
187,125,0.03408174814894025
126,196,0.025061000548986807
152,79,0.030306250368757427
1,200,0.022824617500108155
97,6,0.020626625035256457
183,34,0.02242171846084472
41,138,0.028971463172507837
51,195,0.023307742196412202
16,61,0.02501379463648489
8,75,0.007563796102488826
76,138,0.018243630391034927
140,55,0.022261013333982758
178,82,0.018172034385689567
39,13,0.02181189014687701
44,163,0.026227024427550392
154,114,0.024617779824829447
126,72,0.02026960457011977
29,135,0.02472920919790566
9,63,0.020395398061071435
10,49,0.028564483568075914
111,65,0.013329534694937533
105,168,0.032834139080038204
54,161,0.010710533461569163
64,42,0.016128136166217368
25,109,0.02276025004472828
178,192,0.03215259292208139
18,86,0.01838872249333293
200,105,0.023326476519264852
114,9,0.016405100394963186
56,142,0.02720985275207459
185,45,0.011537938100579756
29,74,0.023286184775587682
136,149,0.02859746123904343
20,26,0.026116249338322982
180,146,0.02574755726626539
46,130,0.02137956995062839
9,160,0.014335744276389933
13,58,0.028227224556307638
85,40,0.015348024895444085
71,137,0.025213027920851845
70,26,0.015558511872017204
196,58,0.01928669161424054
101,65,0.015879442830154765
156,131,0.00964100899604175
137,8,0.021584992298736814
182,139,0.02624941005890144
46,167,0.0225011926089876
107,167,0.022095090954554513
178,53,0.015854904449341678
182,121,0.030107017795902854
188,126,0.015226182002513968
135,78,0.027322936774487133
174,55,0.02983354523509368
91,129,0.025919629388078673
56,165,0.010436989560881873
44,32,0.01973871472714195
35,95,0.01973585474849519
196,200,0.027920781398641622
159,193,0.016108400148839658
1,95,0.022005319894202697
105,144,0.019860392583183357
33,4,0.019953493718935324
182,195,0.021366815499238023
181,42,0.020731668797261814
62,50,0.025069717193681455
158,157,0.01693315534350731
95,12,0.03179027693548331
61,103,0.027369876478671094
92,154,0.02006151424608329
15,114,0.014092084454776943
138,38,0.019835799597562497
120,174,0.020220396321026148
74,129,0.02295930192575734
29,68,0.019650212334842168
177,12,0.012412447915465141
7,138,0.02982575588295972
126,160,0.016061341066048507
18,14,0.014334103635104399
93,104,0.008158965269970501
5,91,0.011336091543095545
69,120,0.013048135390264004
92,23,0.01917727772555335
149,126,0.028729789675746034
21,42,0.018926060486397108
71,194,0.021983550296815643
29,83,0.019632624048016765
142,5,0.031067440024963092
44,23,0.02091699148984285
4,176,0.02326074401236788
110,122,0.020857849629182763
174,92,0.013842184511168764
109,4,0.020679093556390575
7,107,0.017375283846285658
3,138,0.028136295685784518
189,183,0.015469406669486901
107,89,0.020633472204411182
112,110,0.024126357901433228
146,124,0.021923834662712048
107,13,0.016840512524513424
50,153,0.017731375732600495
77,38,0.02699207128998768
49,155,0.017183660717364
20,3,0.022784158253050298
97,179,0.025904637296800613
150,133,0.022083693809982388
19,110,0.010244093415882664
1,134,0.02492844297502142
1,195,0.029741820376928914
24,125,0.02221470874582932
175,179,0.02148363161890377
74,101,0.023258527143726216
6,58,0.012779527875137404
78,111,0.01894231776863017
191,18,0.017127498922977425
105,152,0.0311591166867669
2,64,0.028439988016987425
143,99,0.02512009494288784
102,28,0.017053132184323437
118,49,0.023290282517874746
58,84,0.010310613839761439
133,118,0.02581517954315964
93,167,0.023431607225875232
94,104,0.022986630590736128
192,54,0.019065898218534265
172,197,0.025830244339757703
21,62,0.030062094553527575
171,160,0.0100838541927061
132,162,0.02154752701897469
147,92,0.023468950749401758
144,183,0.013426110168327104
13,103,0.026018831977050884
78,139,0.029622322145348077
192,199,0.028987556282768525
63,131,0.022336066379700738
154,122,0.030298473320515447
76,175,0.022424699805894302
171,188,0.018425259172060553
191,56,0.018638815137106326
53,153,0.02446734648631635
147,41,0.02637869079010158
35,61,0.013682193664319484
160,132,0.022597390583007148
7,1,0.01712694633901327
128,168,0.021777245667212897
7,146,0.014459601197678553
182,135,0.015395788852577051
63,25,0.020300357241556276
140,118,0.0111519763124284
64,103,0.01616562027051844
34,167,0.001
31,59,0.019406359637275345
187,31,0.031129571448827952
111,34,0.013885569943989904
189,163,0.020827100731839143
21,74,0.015168705766655651
27,24,0.022857160957328485
15,30,0.022638985863275844
35,72,0.02234292600206487
145,3,0.021284338966588212
28,164,0.02562163824995558
31,183,0.010608821414401715
115,32,0.018449324684111364
108,55,0.019438014927110624
146,166,0.011235767381248759
99,139,0.02148264349566506
197,151,0.02281188177933941
78,163,0.018224380666738507
150,107,0.017472070678261682
58,163,0.030254976962477066
19,175,0.026136293467474182
185,101,0.009754976000582482
85,19,0.018119754435943165
193,16,0.018389884900176602
180,103,0.021338792475684872
192,89,0.01993970162700993
46,3,0.021936702310140235
172,65,0.019778557742870406
95,68,0.02542690596218953
184,17,0.02666832675713596
110,152,0.006670950999996624
46,181,0.02955967599620734
103,64,0.015297198649343471
13,126,0.006673431958484993
146,186,0.027766541041530143
64,163,0.019346903004170374
65,97,0.02835019459907158
81,8,0.017865049995147885
160,90,0.0260639063201931
104,128,0.00946878040517709
63,156,0.023342004199352104
55,198,0.012852935734872086
196,41,0.02573972714771477
151,180,0.018958660949503072
4,97,0.023451576925161283
33,16,0.02053306664408878
68,182,0.012453075963171627
76,73,0.021126091656329674
78,24,0.02109422979176032
133,53,0.013756516351033532
59,123,0.01755691446572019
173,93,0.020468035252488977
102,162,0.036806622060087016
54,175,0.019039732698050423
64,175,0.010062822677912234
143,74,0.020385498689110285
36,154,0.01858747305056064
81,65,0.017099314323512388
112,30,0.02429907459855657
44,96,0.022085396640604264
42,20,0.021401952191396
70,132,0.024473368873803334
110,124,0.016866970374642853
99,69,0.021427274743901843
102,4,0.030493816681819913
23,92,0.02280166448657492
198,191,0.0078067922540880075
46,18,0.02459227408412666
99,173,0.008438989157568707
178,185,0.008834023280592884
93,119,0.017105558587575998
157,108,0.026919708031522133
155,167,0.019040551110086373
46,102,0.020593705918760304
188,41,0.01618678787045319
69,38,0.015404791722486749
131,144,0.027931332884872914
71,167,0.01606309758337693
13,22,0.018672621269107556
136,12,0.012425330505076729
194,59,0.020492944622525055
118,54,0.01909766319273817
142,4,0.026136196771839294
59,93,0.012343863289507493
196,27,0.015362839144735605
197,189,0.02601016633896438
52,149,0.014022997411657488
103,61,0.022342419400675283
63,193,0.02622526092120493
98,125,0.024753863603462174
103,196,0.007068741684679202
78,12,0.028184539086893567
23,18,0.011742039491904353
189,48,0.026506114414447227
155,118,0.025934607509292593
151,68,0.0102007462476283
3,43,0.017987102667776773
5,109,0.024707646923476444
12,182,0.010460657948357658
97,85,0.018521564573729464
92,183,0.013426414039976629
168,197,0.031139550139679503
63,198,0.023470608031208273
168,33,0.028932841191145635
185,47,0.015885298915192424
14,59,0.035159709622098564
57,123,0.015452975685768368
24,91,0.025123871099262063
108,73,0.01669125161333091
74,100,0.010098559108461535
14,47,0.028489957283629797
168,105,0.018024443324736322
197,188,0.01539275079011585
148,185,0.019450453467696503
152,42,0.016251269759176633
123,31,0.023181320069483296
4,49,0.029938934717783996
157,36,0.01252873927796184
44,12,0.010299916435047301
149,101,0.020983842129391948
72,75,0.022729918090445646
41,197,0.01764037963847501
194,121,0.015068583444721544
54,123,0.02222831408099366
50,161,0.02468624375805339
104,40,0.0158774248832385
120,186,0.013813523074170475
124,127,0.02356271683523049
69,98,0.015908966181735165
169,99,0.021053386377646813
2,21,0.02240294666583792
18,176,0.022960755367697226
138,197,0.017247149741944023
1,161,0.01933548402184768
68,156,0.016449279698840028
163,105,0.011448327730239056
32,185,0.016610292032442273
122,61,0.025557077743842596
3,179,0.02146546930381726
178,16,0.018391245454375035
119,43,0.019444499048885483
147,11,0.0278289422568158
47,20,0.029969392144599878
80,167,0.021120436224874403
81,191,0.018392601797819447
117,28,0.028870650096836162
33,32,0.017080844490148905
188,57,0.020853073011147787
56,42,0.015883762647328006
33,60,0.013932940121071956
157,80,0.013278353428086934
126,108,0.024165560780527236
180,127,0.022938760277677203
168,45,0.014991647085926573
119,26,0.01583122764673192
26,71,0.02345951380438123
185,200,0.018220098031345604
26,50,0.01817318513571999
142,96,0.023920356141188252
96,120,0.020347582785059177
158,2,0.023786941711791142
126,186,0.011400408080392433
180,23,0.021778488375114785
124,138,0.022181680688200797
148,128,0.02373000450742616
50,16,0.01828923983049528
16,52,0.03157185502540846
111,199,0.028968572613773017
43,37,0.017860502597957167
72,139,0.016229393843433058
178,147,0.026827625133558665
54,185,0.01739904834128993
37,49,0.021694776199477628
130,164,0.01659442164213219
112,81,0.018651290638797294
68,127,0.018038668489809097
127,184,0.026579241347868696
89,32,0.010481093914105628
98,19,0.012561785935252789
171,195,0.02206307976082272
80,40,0.025511428888868305
115,109,0.020066057548178848
52,37,0.02172504544920486
95,146,0.030294507425785558
72,20,0.02162834499403831
9,200,0.02819487862520969
161,192,0.014725548014471356
107,136,0.02386780782664378
31,16,0.013318759188577833
184,72,0.021388465950011423
65,5,0.01842942591394511
130,103,0.01784248786797637
147,34,0.026067008682192947
160,26,0.019913145605917247
71,191,0.016164928280425876
115,113,0.031988947672086966
48,132,0.03262296750990935
124,73,0.01430472705277434
112,173,0.026020543467722222
37,184,0.024590870488766244
179,98,0.022093432942922105
128,5,0.022439515317718546
77,197,0.027034884548507214
135,165,0.029091702870360187
121,107,0.011465777620526385
192,78,0.019183353633122912
74,185,0.01971741738911641
148,100,0.03121367466867285
40,120,0.02420504755661837
165,75,0.014177871368969534
186,25,0.023625206192919055
189,97,0.009480460348833581
117,169,0.023434516806591463
59,62,0.023380123888492307
164,38,0.030870903396760848
118,7,0.01993386638665675
136,122,0.02381056397898615
158,32,0.021638093065710906
33,121,0.015960865207728842
156,82,0.01683454986483858
91,120,0.013220854748528748
91,92,0.023480628330702216
39,66,0.021531513858116334
86,116,0.01534887251515538
61,88,0.013369863973777235
4,99,0.01482977738880142
156,129,0.017468200831264435
105,10,0.005845988813543092
173,155,0.02015883049968614
56,173,0.025430026487356056
41,19,0.02019727093231034
171,4,0.026747201466308306
127,55,0.01800593648899344
17,121,0.02087676361880278
58,132,0.016200723336006275
21,151,0.00963141956974324
22,12,0.021912617241550678
200,180,0.023105062321564028
131,10,0.02223839057135303
13,60,0.011823665701953796
129,122,0.016304191405150475
66,76,0.013710610710302995
190,92,0.015386777591846033
166,190,0.01863233079877185
188,197,0.015875156919729173
75,162,0.024564492587197
174,135,0.018103234500146653
41,40,0.015713695508578103
197,84,0.015749579258011494
184,162,0.024690882821998484
68,61,0.015578767471073719
22,6,0.02066059107836092
161,30,0.021674532428562057
167,144,0.014045296694504411
1,114,0.027838028506284015
118,21,0.017299081015285076
169,150,0.02355231965509791
31,94,0.008976203535844484
91,152,0.01515408716346333
146,198,0.028631067040994104
23,162,0.014707013889199975
71,2,0.02864575530096783
125,143,0.02116350669279534
21,2,0.01712095159122359
136,119,0.01990629968986401
46,27,0.013416350729859531
68,169,0.017006968680108422
55,12,0.025873326733243263
58,91,0.013652006471530816
100,171,0.02301261440699763
119,120,0.017274178829923124
144,89,0.020103115457230335
63,71,0.014321890246496657
170,39,0.02489852244572083
27,149,0.026251464068310682
181,196,0.02072172290156942
124,162,0.022054586010148137
13,60,0.012533374832962754
117,45,0.028915278259780113
71,146,0.020652590187325893
116,126,0.02605851398170257
161,142,0.03077153916682552
93,166,0.01268344798095202
64,189,0.013231204710570139
181,197,0.024752870866398248
103,189,0.025456983794320747
93,151,0.012738333772835515
57,23,0.019310370021139975
123,168,0.024223217039851565
89,37,0.022169166072041585
151,149,0.017872619751679135
17,35,0.013853487303067237
110,11,0.031044505594543085
189,175,0.0053245167961020815
8,174,0.012697368998052006
109,2,0.02425468563845164
44,18,0.028326394653834373
106,93,0.0243148632700661
100,151,0.024390010946040357
144,150,0.017637812134408716
199,152,0.020684594687620017
35,91,0.030904272404468705
70,107,0.02863200459888849
7,51,0.027219837056971848
46,162,0.017744017962341905
135,8,0.007175295917944696
97,61,0.01086617140633301
174,165,0.032153690894136513
33,57,0.017461484520421497
33,28,0.01892149416268149
120,38,0.0203772804505157
195,140,0.013098963625219343
46,66,0.01917654067430495
100,17,0.01748297801952447
130,166,0.024575056888837418
171,188,0.020100391647617167
43,101,0.012597878771983421
54,90,0.01747670362668221
73,23,0.013402739866710665
23,73,0.025473749813283167
183,109,0.019254755462526498
183,24,0.025391457778919428
196,136,0.021031676865048865
191,122,0.018108313485892258
195,190,0.007173442373755768
174,26,0.024396499319431497
120,155,0.020295824966027356
175,106,0.018904157275158383
153,193,0.018481025188582828
168,15,0.02037664096018493
174,28,0.024617379993834745
149,81,0.02191490603566439
186,174,0.011555414040406106
115,90,0.022392757928389427
12,11,0.02480455297145782
49,54,0.022782922844230353
36,60,0.025621245214676246
166,34,0.009030002888317666
10,102,0.01934156849700323
144,104,0.023934121390269195
76,164,0.020454273589972278
148,43,0.020958273443734184
94,179,0.023662276646262637
121,145,0.02566137370547626
128,76,0.014592744089235839
65,134,0.015837369239231524
130,119,0.01644861166684611
129,170,0.024431900096445795
61,131,0.019638655270423713
64,153,0.024241688706154868
77,109,0.018963687056243957
194,90,0.015003689633389213
31,45,0.030194299246234325
108,164,0.03177135310983821
106,187,0.019927053316463078
62,61,0.012347946267953346
94,181,0.029506496238532635
63,127,0.01951917139201255
65,151,0.022859619455674947
152,69,0.011176702914989307
12,167,0.0303913550570485
93,104,0.030134368903324382
96,2,0.021018830586221525
116,149,0.016419359096645804
52,98,0.006746775252528066
189,140,0.017715686849001985
138,158,0.024408814123955153
3,115,0.024612342007000153
200,180,0.01630761641420557
24,13,0.02981995373367379
130,171,0.023329567484707426
177,44,0.020221706873636804
20,96,0.018815705870487108
68,179,0.01661832596337754
89,3,0.017562785415412834
125,162,0.02148110286257944
198,65,0.01969701818424551
90,103,0.029206325846751126
124,79,0.019832531459851137
115,98,0.015618112616449315
59,69,0.008501895843079432
98,42,0.027110196315426837
133,116,0.018261431383243522
183,148,0.011571425760679162
126,57,0.014723403951308025
68,187,0.03525792805301596
168,119,0.012287988601353073
160,177,0.02175322195971711
59,4,0.008943990224386392
35,188,0.018553864435615734
137,156,0.021924436157364724
26,151,0.018547272047396035
71,192,0.02004811782872599
155,128,0.018588024705807386
48,28,0.025506668332665808
11,42,0.01953940006427034
172,113,0.029671796744766048
7,135,0.02443837897221678
141,80,0.01940820873191324
94,113,0.02661695814725261
131,173,0.020222943068276572
115,75,0.021965560688841472
181,93,0.018406544308913694
139,38,0.0019333086793883285
135,129,0.017044010342894843
34,50,0.011068825818874181
45,79,0.020119669641110283
161,158,0.02080137059554495
117,48,0.02244772472450396
79,71,0.021614227640994122
27,22,0.03325327262935879
195,136,0.020136987510935705
60,99,0.02415994686387343
12,111,0.020407015315360016
10,187,0.0309912107832817
54,190,0.024410715596391977
4,104,0.026703779212213303
25,58,0.007874670388328299
77,190,0.023187138405131386
153,103,0.015169313335453278
89,175,0.025519209951778875
178,71,0.019117226092772926
11,152,0.024101899782619632
120,59,0.02262861401853782
50,41,0.00815190935657213
14,88,0.014341607839247695
12,143,0.016823957021971522
14,84,0.024894919698962552
44,1,0.017780152239259106
45,35,0.018849581124546162
31,150,0.02200008845264063
179,14,0.019501777136153493
64,110,0.013234422171140093
181,60,0.030742189723120664
64,82,0.015912432892347745
33,54,0.019691805119844946
167,153,0.017286204179106042
167,155,0.01566628057237938
55,169,0.01655489144172935
4,66,0.01871436948692262
128,43,0.012996850149795229
156,95,0.03119669480893714
66,41,0.018417289081971922
53,31,0.011639988806576379
168,170,0.026055715021963133
173,64,0.01921262596289501
6,108,0.016267204408977366
140,166,0.016542283942551205
32,131,0.01927776637357649
151,156,0.01005855886810254
169,57,0.019317244300779437
149,137,0.03147418671156196
134,187,0.006855076256827047
165,197,0.023901409236710927
79,115,0.021931464176412264
145,63,0.03567171511227249
3,164,0.016637828625530378
16,158,0.017167515091079708
49,87,0.018556124765217213
164,153,0.019330577391637523
144,28,0.015483610985219647
175,127,0.020703681081871605
163,103,0.032006420279582254
60,23,0.022072876224975363
158,12,0.025361853495390517
165,125,0.019950536228926737
64,136,0.02796119943475752
188,128,0.018737289930041832
14,96,0.02014650817154062
44,199,0.014402766442437005
95,107,0.019254061237755277
152,188,0.01738446586775897
132,107,0.02091719151728174
91,42,0.023740280307949613
175,137,0.025951059030597304
163,126,0.021292416738704207
145,65,0.031113800326298364
