X,Y,Value
63,76,0.037944723397882976
73,147,0.030078913749913058
183,73,0.032822319283219166
24,52,0.039193554017896495
186,143,0.03428577847009808
189,31,0.02934117343904413
123,150,0.02833574888292762
189,43,0.03860329876064172
55,200,0.04271818301224235
140,21,0.030039606496039907
71,45,0.03930193150672955
75,34,0.0349376235407109
34,185,0.03979993505213116
13,119,0.02648623942589673
73,39,0.03207909902347663
38,178,0.023937529694118463
144,82,0.026034253260368838
155,144,0.03378398572896491
44,170,0.04581515992446656
89,63,0.03376332314232238
112,110,0.03618894272805613
62,127,0.043795188339039684
182,66,0.045311630143308634
107,57,0.03961325099260747
61,194,0.037872944967483994
26,63,0.027164882186802932
71,116,0.03192460334852518
181,80,0.033908888641543525
190,139,0.04271949909435655
171,139,0.032040099622344546
189,145,0.0352074654554227
84,22,0.039411033877010435
145,94,0.03660869362859165
13,60,0.02669005458174237
134,166,0.0439124999219702
99,2,0.02949408267237078
119,15,0.030987469048813485
179,12,0.0420893963445287
3,134,0.04516376958772173
140,125,0.03213507596719731
82,159,0.03430586267058786
143,172,0.027336921261354764
100,189,0.032084933968770206
7,133,0.028544392451418703
34,3,0.02914558239821032
58,115,0.028541560644402424
94,56,0.0423426823887706
154,195,0.036085182577372185
13,130,0.04453083784438464
117,152,0.03474117943772129
46,100,0.0403326818349832
111,169,0.03652855045208303
165,80,0.029973127141411843
40,57,0.02938291615770923
2,134,0.03827671960847792
49,31,0.032167982588385144
122,166,0.03617443311821594
26,127,0.03785671892129053
3,165,0.029352601793617476
11,38,0.04442356993946392
92,82,0.04067292666228873
178,113,0.03472257236152278
127,25,0.03273062623767638
52,29,0.03402018304721149
95,159,0.03526795973188976
51,162,0.029873568949107095
49,43,0.04257153755115916
39,62,0.04057550525637743
156,174,0.0331704259958202
47,39,0.02695155706217299
34,60,0.03871003762943585
175,17,0.04007785984581808
131,32,0.04036484389683661
112,64,0.04196947784864727
122,176,0.040160642837936265
136,40,0.03717404920309068
11,107,0.03788694019969558
136,127,0.039189329502303534
117,129,0.03643305384112854
106,174,0.029481687652697142
132,91,0.02913960902655979
95,79,0.03037531626459148
118,175,0.03671275690339322
6,92,0.03977358705993584
108,23,0.031200656177929983
134,31,0.038311473924713464
139,108,0.027199102449513575
110,136,0.03165900905140022
19,150,0.031200070237120587
81,3,0.04076520182918314
63,126,0.03680021224524298
73,113,0.0283772789788602
46,18,0.02848107731373953
90,156,0.029659370276017106
178,135,0.026054783736136358
166,20,0.03577314318912209
11,24,0.025822381252271952
146,102,0.039734128990181763
162,186,0.03217847160759621
147,38,0.03720197181015826
148,63,0.03624192731734801
170,79,0.034705347798794785
152,29,0.041985837392326274
107,142,0.04099994746964788
64,24,0.031516305370320796
25,103,0.02719177249734122
44,103,0.0471048297117321
174,161,0.028227504352956127
37,26,0.0400677007995959
25,67,0.03452325933215913
30,79,0.030186051074052672
150,165,0.030048901360277307
3,115,0.03628981315875343
187,30,0.038543472289896435
50,88,0.029368139531407815
136,156,0.03203723682620693
102,156,0.03415820166895232
120,10,0.04123835046318837
170,65,0.03116019342516338
164,2,0.03932907693454356
87,112,0.0359523322484095
124,36,0.02613234484961391
111,170,0.02339744614392531
183,127,0.0399841497376795
200,49,0.02898992520974787
78,58,0.02973426977398088
72,2,0.034434486639138125
113,15,0.024072653654986887
27,2,0.03844084407382195
7,89,0.03966983718952796
8,24,0.03480699105128106
165,105,0.03558922396580946
29,165,0.03951568710798818
76,126,0.028307864808014206
36,192,0.03830476507301752
172,56,0.03713677205332577
96,111,0.029218700455618245
94,198,0.02390947757167413
22,33,0.03161908995868699
154,187,0.02199790494232865
115,6,0.03648902679143084
37,171,0.027079002536704297
12,129,0.03691163598453018
188,54,0.04083294300142572
76,17,0.043717218843867624
128,124,0.026211609940896812
128,10,0.027200319778806117
26,53,0.03663705888152633
90,73,0.02822785370657432
36,194,0.039118788303063215
136,168,0.0381677133993905
31,105,0.034789010485569996
135,109,0.04269274736484474
154,69,0.036001915246612136
114,8,0.03608683584856418
51,32,0.03598361911899945
81,197,0.030295710055340225
115,119,0.025247081155919206
6,193,0.030219706061520912
166,67,0.03490657332747662
72,132,0.035147717789438204
76,81,0.021597259779190754
80,92,0.02278209465373869
184,71,0.03568078312195474
44,53,0.027860149757287657
162,46,0.024247437251646
171,196,0.029101413939147776
164,97,0.058213506989003086
125,151,0.03457838200329179
149,48,0.03236076469311029
187,41,0.033257000247847335
124,23,0.037670224602010145
102,101,0.03402346262381815
116,134,0.03727967844646336
93,27,0.02999990593913773
187,186,0.04572330443644616
191,116,0.03960436425761559
137,135,0.040433449123644674
48,53,0.029487634911069486
18,39,0.03871533096812689
166,71,0.027098608506976526
94,167,0.02636995058066342
88,183,0.0242217828844833
90,20,0.04324695922664875
134,153,0.03634480763692209
5,8,0.03428815904294711
150,172,0.028644146444039707
87,97,0.033899073644372196
52,138,0.03768845972889231
158,151,0.03847614996114285
30,89,0.025297173772108168
165,76,0.04117850968415642
6,124,0.04432804749093014
60,167,0.04188852507114261
35,1,0.03343566159607766
26,54,0.034131302386022716
191,160,0.02256174224342674
28,32,0.04196727037265504
189,70,0.04656810560028166
190,149,0.04498395275247709
134,106,0.039492708949620516
168,64,0.027182211727333448
104,89,0.046058477050329526
145,156,0.031263700789893656
119,130,0.033330100238001086
192,60,0.03227225236071253
53,44,0.03936091807939952
194,62,0.02086241496026252
46,96,0.014829595831905136
121,51,0.030758478765383332
88,153,0.03663628693272827
63,21,0.025811026056720802
81,116,0.025849045913806334
78,64,0.026985715580190986
188,149,0.04300869654594412
14,34,0.03761849098135256
165,40,0.04201264698890335
161,105,0.02694921256155998
150,84,0.037331197360939206
37,151,0.041355871359492605
86,28,0.0338160494008831
170,14,0.03712664749264547
183,109,0.02805845487008186
191,39,0.027468990863866352
45,107,0.04114376356319849
164,117,0.023748243609220062
110,185,0.0344832708975146
107,32,0.04559934867591586
7,104,0.04042200950644676
148,143,0.03994973864031401
80,28,0.03727846889639404
67,47,0.03780821239153171
32,165,0.039075936125437624
129,25,0.026161270334459898
167,37,0.04088013385518243
40,21,0.035847048910998755
62,120,0.03947305903072812
160,43,0.04408311099624636
190,138,0.04855655750201737
80,111,0.03697282091735425
142,117,0.0381146437920359
27,167,0.028935017677682185
115,90,0.01776868741818362
162,13,0.03271116416538863
193,15,0.028689738864571105
144,110,0.03784315544041258
196,10,0.025219473194777103
120,127,0.032036001985122076
170,166,0.034764364205038166
11,153,0.048298433105258415
165,112,0.036861817110633396
64,76,0.04716030555274674
44,91,0.03614248623129114
13,13,0.045049251737614635
182,175,0.033326745072032704
173,108,0.03414957913578441
103,182,0.03875199679060226
56,184,0.030599200371476863
188,147,0.0379648941120866
95,101,0.04969347962290548
83,102,0.0335771549223832
117,197,0.03116049326716786
4,134,0.04023411649333893
3,126,0.020676855145093244
8,91,0.030229982251000827
121,162,0.0371612034477473
71,16,0.03505279297590025
12,40,0.03779371707233394
124,113,0.0335414131280903
148,162,0.038274881565197115
154,115,0.041700379645609936
58,174,0.03684116308346677
88,99,0.03455827818055061
45,55,0.03914218675045659
185,166,0.036464509387218784
65,75,0.028966782127924882
2,99,0.04028650592105564
195,96,0.02221435262743863
78,81,0.03812906785986405
122,34,0.02259134479311696
176,96,0.036609129995318984
180,80,0.036456563286014515
107,1,0.03361026310168278
15,44,0.04382037777635868
46,88,0.0251214809002979
94,116,0.04095651796252449
140,48,0.02676723216278453
112,91,0.03593208580789254
90,31,0.04340614008385592
106,144,0.021565526039333816
65,50,0.032724945780217604
37,82,0.03140366098323803
131,14,0.03157119858435228
66,57,0.042115924456974
109,90,0.04169103733487525
78,23,0.03283059742347673
126,92,0.04267325788833676
197,20,0.03758421744400635
82,143,0.04381866756165958
103,15,0.027250108402855997
93,27,0.036898299781121954
106,174,0.03130852136022603
9,68,0.03742732210070283
60,47,0.03025697707146384
84,100,0.03623144279579331
156,84,0.039155610173155414
14,172,0.03424496037085033
190,34,0.032893138085627945
51,130,0.035263950840867114
81,102,0.03725853027449393
113,121,0.022592973082414952
106,169,0.03759830557333544
2,2,0.026293626083364354
159,153,0.03611332510615515
161,78,0.0401342654573988
58,166,0.04639321436019607
65,42,0.03897151988394635
122,193,0.031651618303601366
78,83,0.045177054248148094
61,132,0.03355248319195961
138,34,0.036677519753770295
76,43,0.029812998932543452
160,39,0.028145321770504775
126,16,0.032151923636059246
112,59,0.025783955221275065
36,77,0.03932946423739
139,92,0.03412267485667657
65,5,0.04396730195876615
46,98,0.037984709161540314
77,140,0.04992430330306685
92,180,0.033352640248892895
78,58,0.027903393418858842
43,32,0.037891522278107416
119,19,0.04107879395792528
85,143,0.03378274182834283
76,116,0.040297290013902504
152,11,0.030171269468081702
104,28,0.03542584613304241
133,103,0.04592836924800093
122,84,0.03709947801633177
141,154,0.02274557085376129
179,155,0.03935562990718357
21,2,0.032827511073369585
197,137,0.04408660960625967
191,88,0.03255698143536774
104,137,0.0384082104405258
141,161,0.04253258010520075
184,56,0.04983438798610837
121,112,0.03586993818410196
43,101,0.031192523023551647
176,154,0.03372135954328458
8,137,0.04144737081462947
11,116,0.026694899362939502
74,146,0.029903974178961512
197,61,0.02864624619048306
155,192,0.031023368316536508
44,132,0.043410448767156926
42,51,0.03644734211441187
136,157,0.023742054877362292
91,122,0.027267799629817135
158,106,0.023056509449525163
109,176,0.04015496544649939
23,56,0.038660088305397654
20,135,0.03611677863347185
55,64,0.03831816979254539
125,190,0.030295566723899475
155,85,0.03408901970676082
81,125,0.027918928251746335
78,181,0.04848498459094407
95,64,0.03122229568453656
63,90,0.03358924959058467
18,56,0.04294257670253124
52,144,0.036330465422149225
96,66,0.03884225029180095
178,110,0.046385459919939115
158,50,0.03349685225435007
2,134,0.02643400961133327
159,52,0.033163785866810874
95,144,0.026769166098222375
176,70,0.04411584007947267
126,172,0.03558781206637803
182,65,0.035398981938785615
171,118,0.041117750168815435
162,172,0.0453078706149954
65,102,0.02331470817255467
53,66,0.035169949976614295
83,192,0.04160119676348732
158,69,0.030455452706174377
36,127,0.024703089478801194
155,44,0.034667567328951016
9,58,0.03509696132205589
132,35,0.02421396991048165
101,133,0.03580655206578457
138,87,0.026436955996577742
60,52,0.03471176769575757
195,58,0.03953803723708865
101,167,0.03549339766103608
130,78,0.042400566153335414
58,43,0.030521060031210537
90,104,0.034676588323605706
107,130,0.038773295895774815
3,124,0.04076193216771366
63,184,0.03850669584874245
53,127,0.03204718862951104
138,134,0.03556787240496243
176,5,0.04232742738224306
119,89,0.02554141834125196
101,95,0.03330145375269037
11,29,0.044295866737212294
51,122,0.02999566348062158
160,150,0.037429668271251514
23,195,0.03543790687859436
84,144,0.04370003563102015
55,37,0.029184251108598635
109,92,0.023771371780066827
188,148,0.0352504880251
60,1,0.04551446407592755
51,24,0.032204558679762615
66,179,0.03706848580271123
194,172,0.02866866991072521
113,111,0.03276765427533501
111,143,0.02729319395831418
163,3,0.03923690176602271
96,104,0.02823577997689964
78,20,0.03626471049930772
153,24,0.035546217811990424
49,11,0.028301306109716456
57,63,0.02646052789216711
152,165,0.0360494959356845
28,27,0.03723014027892135
117,38,0.03871504168251968
121,153,0.02970244451001745
170,166,0.022696123639567398
81,96,0.04490339818343554
155,195,0.03501541862551111
133,171,0.036697972243883804
130,4,0.030151507411003663
193,184,0.04089265422972261
189,108,0.033304878008513464
68,113,0.039140400783522274
166,16,0.03131374935355404
47,59,0.03264678442632832
122,195,0.02653165722344756
26,46,0.040786286493240065
170,77,0.03795722150778957
188,87,0.03318703849620581
117,101,0.023294885824409244
96,155,0.032363197813428043
152,45,0.036953169127360914
34,104,0.026562289102820782
93,192,0.03706742907932214
151,49,0.031436106095072074
100,162,0.03552549250838015
29,179,0.0326901724254504
120,58,0.040777756020172216
124,35,0.032908879605167425
92,117,0.04569012969215359
196,116,0.02089503392463693
198,170,0.03985332204384902
100,28,0.03130547172292779
178,186,0.03468982101440354
38,71,0.03888433547084211
38,189,0.03112295620406079
181,50,0.038967984692173795
134,81,0.03640077580762958
70,147,0.04159654330991785
150,76,0.038452209673925555
125,22,0.025637002191513013
173,16,0.02987907832233056
60,147,0.03806437039525246
89,54,0.03443009067192197
31,62,0.025699667291472845
11,125,0.03525920989346632
81,172,0.03682226119562652
191,99,0.037727064180232285
168,158,0.031698580321576734
22,116,0.03863245184277967
127,100,0.02779149089231577
20,160,0.0362254769146293
163,149,0.0372300676483186
182,167,0.031416441757768754
54,158,0.026646246319106726
198,182,0.04284917635523893
15,187,0.03940094470477522
61,158,0.03706046627350552
174,1,0.03758754064962076
92,126,0.04198146310596231
18,29,0.041598422104608124
99,6,0.03820348469528779
41,115,0.04432414528103327
37,47,0.03854545119941917
111,152,0.037438361205541705
176,45,0.027369174420566942
85,134,0.03641491579884039
20,165,0.046909519368318095
196,193,0.03300163189255762
155,161,0.028891191618964453
143,157,0.034266108184096596
191,132,0.03090241762851576
16,145,0.03364051166541684
181,97,0.03972384988864479
15,192,0.026284677791298512
1,87,0.04723622177278321
131,195,0.02924282873725345
167,137,0.03857637402998811
78,10,0.03352154084046985
196,8,0.03041920359131557
