X,Y,Value
123,165,0.0129949765069219
197,126,0.010787603264004875
66,183,0.01887869827885813
120,147,0.029648233726158386
169,150,0.009300489218346999
199,109,0.022421946135903613
150,129,0.023008801224476894
171,101,0.020390797330852934
83,147,0.028783722595814618
177,65,0.024925450623311408
173,59,0.019961829392925037
128,116,0.014406113150111683
94,120,0.0032775308713545413
45,110,0.030910585220631268
47,147,0.028063557434692913
40,152,0.010672706262768632
100,127,0.029597869819018206
98,121,0.02488762084004614
66,107,0.022511000169527586
159,89,0.021903252697999632
37,188,0.021375566280708323
142,88,0.028621506056252265
100,197,0.0201862582169194
172,104,0.014517055911820804
171,15,0.017499147543280018
41,198,0.02722350031020724
33,76,0.026295475205619225
106,198,0.017402523373291186
189,118,0.01555137305093501
111,149,0.020074566425831046
113,58,0.020834259284380173
47,15,0.01720924373500272
198,92,0.027269535687311497
126,64,0.01982456542028497
65,189,0.01432619307573377
74,173,0.013742087327140797
44,150,0.022512580289979746
9,158,0.02181272825542234
92,145,0.016953767021690342
196,15,0.019234103360225123
117,185,0.025390742430590783
145,155,0.01933908984110651
151,89,0.01717423967876574
11,83,0.02298982014864102
100,162,0.01677161711539506
65,47,0.030648040419734627
58,54,0.03354163677746176
94,75,0.01510283817849856
84,136,0.020853376713598208
119,46,0.02527534462303327
86,74,0.02650819441232758
14,108,0.01557419641790711
116,165,0.012690744867694653
13,147,0.012164575608317511
134,88,0.015467711172377331
48,166,0.012968711514327037
142,142,0.011929137276943717
57,180,0.021160191555261516
123,41,0.005768639430007407
73,155,0.012073531163011235
187,141,0.025881504328518986
100,178,0.003014730925864833
62,89,0.025743976626054987
55,168,0.025492391609758736
151,133,0.02342069927079598
152,16,0.028373210415816974
133,188,0.02060285222537535
11,70,0.007549391358188558
29,93,0.015657188828036992
147,47,0.02135896097799501
189,90,0.011796676621399452
128,16,0.02092448532187566
189,167,0.021905437241578556
23,73,0.020616156317413342
108,130,0.018721969607505162
94,46,0.022530454621098133
70,152,0.040068717280843734
101,63,0.0309125559696818
155,108,0.015959509288950718
46,126,0.01628630158574231
172,48,0.00886610660684288
18,193,0.0228296101928066
5,128,0.01746167112752732
150,167,0.014409728723397575
139,52,0.020441386414163314
108,60,0.010487852574341794
132,56,0.02717265796142158
188,112,0.02293493570016455
175,110,0.024488082400757647
181,193,0.00900779410124819
117,125,0.02650122900733519
98,35,0.022207004936897735
135,106,0.013521348892929108
110,99,0.01343492684466202
24,113,0.017776083050489302
73,74,0.015169774844734257
116,4,0.019667053880044486
53,29,0.02763976398910776
91,189,0.019616901633343592
100,42,0.010298348205627675
174,24,0.017342862913294357
180,83,0.012956106950203557
16,105,0.02349746868482479
21,136,0.02360826686899267
34,181,0.024614903880708146
139,72,0.012855067530423897
62,51,0.03233043731201459
186,60,0.02394200365214195
78,190,0.02100177661649947
2,110,0.02880983658964978
44,154,0.026410230550822162
51,81,0.022849320950713316
48,193,0.01508018049616753
95,9,0.02311024195087384
132,21,0.02026981749198775
70,12,0.008979227681103326
41,19,0.026164686154177125
97,73,0.022060228981085676
79,176,0.024906408372760307
16,158,0.02179927403107098
97,74,0.016057568336130625
59,126,0.019842345476198064
35,8,0.029588674871263772
63,68,0.023665760309500083
200,14,0.009762066337819284
194,164,0.021558274026119158
11,13,0.012868548607332166
174,40,0.011687703339505282
42,168,0.007063977024564386
38,102,0.013061064069122476
56,181,0.01762949956959794
56,66,0.020897364560938523
137,14,0.031170552096121972
108,105,0.020549892713819688
31,157,0.03178776153851909
85,98,0.02509426947368619
90,145,0.025418669901650835
182,34,0.02524504254935259
185,69,0.025341384032151533
21,192,0.01809495605054651
122,142,0.015110659917068853
69,184,0.012692526161168793
36,166,0.011251133986062811
152,44,0.011357817180729453
127,88,0.016427240247569218
116,122,0.01941403191809046
118,23,0.020967413276441447
162,194,0.016367636438716585
4,32,0.02382634161555998
30,128,0.015585905458952783
196,26,0.026193353838823995
187,60,0.015552970120789787
135,180,0.02518813762792637
123,69,0.02449451597938157
100,33,0.014496893596835215
55,9,0.024676840177470974
94,184,0.021843370849578336
139,57,0.012163708819836312
129,128,0.02591880290995699
86,88,0.026926923240939156
19,2,0.006322663249585891
6,17,0.016154668273431608
11,177,0.0237929915967979
128,128,0.02017925150590762
43,141,0.019469883573633745
35,142,0.030000449595663285
142,94,0.012663901158599392
107,125,0.02064793726607285
11,152,0.011465620543998386
7,48,0.018707752879195592
177,96,0.03310386806111042
145,77,0.015057594674952456
199,157,0.015341427162728738
174,132,0.0125947765778031
12,54,0.012690686960183217
79,88,0.02591498498329975
180,191,0.011772886825521809
167,75,0.019912551430962683
56,189,0.018150207573445976
190,141,0.01240436777101362
134,21,0.014415709795671867
11,48,0.022741702506772862
66,173,0.02026468352380602
120,23,0.014528292716951557
98,4,0.011102550820188479
19,83,0.0219080477377948
131,84,0.023533596962720178
174,183,0.030130789160457083
29,171,0.02333387072241644
186,174,0.031217750727802408
115,134,0.015930574672547975
115,79,0.02015645268602201
149,43,0.023014176921580767
178,138,0.027744140855786907
148,73,0.019982824620162872
191,13,0.016843100542378663
59,59,0.018665299141758126
20,182,0.02577604836427935
118,171,0.019375077890686702
81,141,0.021745206609345778
73,77,0.022580808565364582
172,150,0.015240801686037614
90,14,0.01022587324578889
120,72,0.024763554670285473
177,163,0.02506415204046924
93,139,0.010984272917524423
32,200,0.022208212534343887
131,3,0.015837267146168586
10,15,0.0187246808846514
90,103,0.019550509311495587
123,174,0.03109044591626528
189,59,0.02085712186855604
48,172,0.016923488812496182
119,196,0.0157649382798989
131,153,0.01600524031681092
23,171,0.014061979553577717
84,89,0.02257283078344604
187,20,0.02915806693781694
74,152,0.02059623096901419
154,129,0.020626552325004963
178,60,0.03183095326762394
118,99,0.017408857723437553
72,64,0.027176860179299284
161,48,0.02436223574188065
140,124,0.010413618425396306
128,172,0.029626031188203585
157,194,0.015258518238704985
18,107,0.01715009160129607
27,76,0.01996608865543499
197,194,0.0172220906862843
184,124,0.018607739709312354
194,69,0.026125376296968806
34,48,0.026822676473131496
195,18,0.03155568623262235
138,37,0.006261314398485807
54,197,0.023720905258062423
190,126,0.020614734853119668
158,136,0.016412881861425224
162,141,0.03302833778117438
19,200,0.024330262165743084
125,122,0.02273528265256534
116,85,0.02244880382487126
24,62,0.030895702334123882
156,155,0.011772998521504166
58,69,0.028198738748148572
195,65,0.024279771270436134
191,39,0.018981821632308604
89,149,0.014995565266451419
72,141,0.02183245795247747
118,117,0.025616576882596484
199,27,0.01808419445211803
124,69,0.013865677421816248
174,139,0.023884917009906068
83,15,0.02072754087619126
52,84,0.007566784852650468
90,191,0.013024069129939616
20,176,0.028708173820673977
71,184,0.02965447737966861
73,35,0.022676019695852867
200,88,0.011270021329746234
53,153,0.021068911663488135
48,26,0.016302833822143748
167,165,0.022108099491615185
69,156,0.022304258564283166
167,121,0.01730116498725196
107,23,0.019859692127340085
180,157,0.012258116902851954
127,146,0.018656692808798996
48,192,0.024063573883769937
32,112,0.024801258829712628
61,25,0.02109172388058106
72,127,0.019151500554129907
161,176,0.02495354296826538
168,108,0.024259452016009368
16,41,0.01564262227011164
44,182,0.015041212557773076
39,95,0.02618262878201634
113,125,0.02525247054071388
30,175,0.025501869632271506
128,70,0.023411522101180755
84,121,0.022217283975608435
143,56,0.019124661801173847
195,80,0.021431441861684743
48,26,0.029441998123517693
57,99,0.026830198216843324
65,20,0.024442958771247844
92,95,0.011370811525282808
67,160,0.015538038922107235
77,190,0.020674320971691203
164,56,0.013248700089103133
36,164,0.0302905050749891
122,124,0.026850181023490148
39,162,0.02406255748064637
141,119,0.02046837493378281
181,23,0.023721861663175837
130,31,0.02000751034162637
45,127,0.014503375263279814
6,195,0.020029046768120028
116,77,0.022835816197923003
92,18,0.020938748176051705
9,142,0.011005275555219704
157,27,0.030115942296326272
10,186,0.009762978431768468
162,174,0.01529820216831689
84,152,0.005154454103178271
4,130,0.02247041519387241
177,130,0.022205195585763206
108,40,0.013407617726829617
152,75,0.02653547376948093
84,57,0.016724050396164536
63,130,0.01584581232871269
161,19,0.016516761843738778
185,116,0.02780318468128266
120,106,0.021456271640706136
30,160,0.0271487123539522
132,98,0.030061903621713498
112,104,0.013089866742932638
30,74,0.026362306967915243
114,188,0.0297297041434715
13,128,0.023973130011513574
159,92,0.01821096829364652
24,56,0.021974100642478966
112,15,0.020603166701000757
161,130,0.019241607231642865
112,45,0.01883387003362939
48,163,0.01566020058274832
143,95,0.022555926073784476
107,168,0.037344660366332424
125,55,0.02788977093507832
150,115,0.021184571098925624
198,127,0.026007788463779213
57,75,0.024594670909982835
46,188,0.01266802297214923
18,101,0.013795696074321058
115,169,0.028606780992467776
25,43,0.02577722324487764
5,128,0.02219353390352328
35,55,0.034082535011495954
23,42,0.010145036149267284
167,42,0.019896302930690078
92,154,0.026511562591224433
11,70,0.030198251213156495
154,20,0.015026301497311375
98,100,0.023256241314415678
63,104,0.02259821995955431
60,134,0.02229448235679752
63,160,0.022727062814422938
58,29,0.024557838225187305
89,115,0.022540955852120376
146,18,0.018641090175434583
22,200,0.012619201456481169
50,86,0.019304656880800318
160,68,0.016546159956583005
122,117,0.02201163031095643
52,177,0.02667699156792295
75,39,0.025288795408226164
184,106,0.026979550257711454
195,172,0.01998404865206948
88,10,0.029170561931575256
49,95,0.032227832167726726
178,4,0.01620164936933899
65,85,0.015414382613654474
167,104,0.019183159582773484
194,44,0.021041294535943618
144,156,0.010805630095656112
76,106,0.011200693860759512
80,88,0.02209681201337806
92,155,0.010696009720072048
18,45,0.018757338520921128
110,22,0.01621086028505747
95,135,0.026126201237182622
139,132,0.021360723778684174
103,149,0.023460658129186452
154,200,0.011601532736777711
20,32,0.015423762546342371
158,134,0.025252208902152604
145,128,0.023374176485416932
16,12,0.016831762981705307
16,119,0.014934488715769863
67,131,0.025895722503923843
179,88,0.014177367405771808
173,152,0.023015246716497108
74,134,0.02154861210886908
85,159,0.027424090828867168
46,22,0.0266993859690438
175,153,0.019009388000174363
129,129,0.017247198621753574
37,6,0.03737552675010623
172,113,0.014470523025644416
195,62,0.01888684417124618
40,192,0.015837518111703357
177,120,0.016326751666883924
12,80,0.016006109641641175
172,143,0.02171126965657157
182,151,0.015970408534137098
188,61,0.017090948264486337
100,101,0.026778060573146918
42,70,0.018017310453230847
66,190,0.027912910009015468
124,72,0.014619627916215096
116,147,0.024726337843036128
42,11,0.014372149372077377
58,38,0.020005374527015517
122,187,0.021317832282582487
171,54,0.02548141232259333
174,33,0.02860926932951678
128,112,0.01603779177182687
137,144,0.012646138224908416
127,130,0.01957795152995253
79,180,0.023951760241492103
37,164,0.012837655590939443
158,33,0.023240586935837658
79,154,0.024908619636748612
109,150,0.018740734292947692
193,197,0.029714908480941996
80,86,0.024203475440525715
149,199,0.014515657644112171
158,86,0.012227228302662558
91,10,0.024209900356663705
76,5,0.02925383433545342
85,100,0.030120442937840358
36,185,0.015101271728974023
25,120,0.01660507337851459
95,85,0.017121958545517926
75,31,0.01653107352909971
72,125,0.028987913617924445
60,107,0.014762506065896075
107,8,0.015826134473655086
176,17,0.024889895722473267
36,170,0.012306287767015865
25,177,0.029697396533933287
73,105,0.019883656698028263
76,182,0.02144137932849695
151,157,0.019434238368114812
103,21,0.028121967787920893
116,88,0.017990486706233377
97,87,0.018958295495976756
92,25,0.009775266489553158
125,20,0.022159565616189866
20,168,0.02944595694756471
10,159,0.023662440826814166
10,142,0.013920814658301299
125,141,0.02190028306253055
165,145,0.013657013662475865
200,192,0.023186187538648626
68,143,0.02458691820834726
4,188,0.017939512445665527
109,99,0.028432682588064938
185,2,0.0365470359096979
90,56,0.01888661917855486
181,88,0.014385598250648966
150,164,0.02235957363718579
129,116,0.03327013427048075
113,9,0.026012909588861828
154,4,0.024303250034869068
143,135,0.027015703109636392
43,45,0.013674036197375745
43,187,0.031630036955622526
151,199,0.02522639833492886
68,93,0.011955426379378613
35,6,0.03289694972373245
83,73,0.02541835071342436
185,195,0.016393819544741877
108,114,0.019844603748432416
134,167,0.017551263648729658
175,76,0.02468648069779032
55,171,0.019200771487916244
25,51,0.03156057096747384
30,172,0.026956043915253643
168,155,0.028312831934303402
27,189,0.024714755616923312
27,175,0.019517821992494674
196,143,0.019353460992260665
61,125,0.013107466076412305
124,25,0.008547059834563362
168,31,0.017934123465990923
116,41,0.02454656043590427
143,84,0.01485551126441318
180,13,0.024724061470667455
115,123,0.010026249005582858
177,98,0.028758032862047787
142,17,0.017650602293223214
58,179,0.026248908033018818
134,8,0.016268017902060956
167,114,0.02042640827608121
118,78,0.024022721182611666
56,116,0.012854753176746989
58,163,0.020621223292564737
23,195,0.019997581874255186
103,12,0.015329077697149893
145,164,0.016020602098650638
183,51,0.02874791979805081
45,46,0.024657174273576034
156,182,0.038233612603766134
51,187,0.019635180135036807
86,107,0.03223951657161724
42,126,0.021773434083259074
104,46,0.015962385028297974
2,96,0.01985074847861735
91,2,0.02333058791587707
45,190,0.01661171830351617
162,18,0.02402050171118586
185,25,0.01520844099337226
59,120,0.026145353041249045
7,26,0.014955557404134125
52,79,0.029585985909027966
141,168,0.02380360477229336
84,32,0.019146862740302382
91,63,0.010919220532061676
86,49,0.01021521497118886
143,65,0.022396662805975662
78,71,0.0252012938770142
34,123,0.028024585565130135
83,91,0.0234928222829333
83,181,0.022745658338087726
196,58,0.012556106851866148
24,91,0.026253579316866997
77,50,0.018817852509211135
92,125,0.01729516917524184
102,106,0.029246307762535277
16,165,0.025617835124282486
126,193,0.016537399963212795
51,111,0.016985565018770417
40,111,0.013709435981459472
101,52,0.018696239965414124
31,121,0.021034323117283423
58,122,0.018858829291128355
19,151,0.0253846982659364
82,28,0.030216849384866788
190,49,0.017152697062637015
165,143,0.017518525189657515
86,50,0.014500937289519377
157,12,0.02723403701860961
190,177,0.020180935398316807
50,177,0.020024557810609325
176,194,0.0314053913004895
191,72,0.02836830409450196
200,107,0.013363128759477413
169,58,0.025130085071707945
170,33,0.014072462510618635
66,54,0.01838589807494988
116,145,0.02280273701647513
200,81,0.017356316789725556
68,165,0.02321584718466684
194,96,0.01976383575228389
97,21,0.014371383479317757
9,50,0.012588416445626607
2,188,0.02802069424015601
116,107,0.018445643887730834
32,130,0.022592652840084586
88,76,0.022048590309843887
136,57,0.02025510919578245
159,92,0.02811250832502478
138,49,0.016613681734830802
149,135,0.017636216847713042
170,188,0.02081383714245522
135,132,0.01842758319390792
117,141,0.019804566039712434
89,7,0.017242452263434557
134,57,0.021252074228056576
103,193,0.024181777955682594
107,135,0.0082584941745402
25,54,0.015429951012921963
21,163,0.02864537156090441
39,181,0.019429324463138588
61,170,0.01981785141284036
140,158,0.029300700214192434
135,195,0.013824856888237303
149,96,0.019095028885798254
97,91,0.02443953746194226
131,103,0.020950101692951556
5,17,0.02322021744758944
85,93,0.02706526450823526
130,33,0.024114504716782448
95,59,0.026358721988533625
15,54,0.026494397694380292
10,149,0.012188282149872111
164,5,0.01942139429468381
186,42,0.016750791457635843
156,113,0.018756828277786925
72,176,0.0208955206770347
160,69,0.025168344228494115
4,94,0.004340394814081196
168,165,0.018192442153641356
91,142,0.020184470529842596
52,104,0.026187133120589793
69,155,0.016881607319152142
127,135,0.02768111613784503
127,111,0.01730239589281888
23,5,0.01869795023878844
31,156,0.024380851895681642
200,106,0.01987700898839423
181,102,0.026323259974388214
94,9,0.019245018852629362
72,95,0.024582438746177913
134,36,0.02744095321375397
87,64,0.02637254290374106
195,76,0.018291064883181066
102,130,0.025167280025000235
34,82,0.02268557838918323
66,195,0.016048250795362262
167,22,0.020392193419085387
105,115,0.01743930304656301
26,153,0.017385632479795306
164,154,0.0252050017669279
152,63,0.01369866505783319
177,134,0.016359568763711772
37,11,0.02368908786811451
44,6,0.020616289171054986
189,7,0.03007832864921526
192,21,0.01815978331274391
33,177,0.030685074177330133
24,39,0.0227658868877711
50,177,0.032494446596202584
169,170,0.027108230795223755
42,126,0.02165958097640392
70,180,0.017327732188812325
170,86,0.02175152875777523
56,146,0.023333292326451413
123,38,0.021598206592522727
125,6,0.03630382179543085
171,75,0.014633016759746677
30,152,0.017358551568453187
39,189,0.02934813269040594
47,160,0.02117601353401423
96,115,0.015028246184586952
144,70,0.004019822737851987
159,50,0.01725708759027686
173,156,0.03245337429380932
77,71,0.02151378460901121
110,127,0.023109566368479193
184,200,0.011603485416593017
85,17,0.0169944600031266
180,160,0.012793897563334643
160,176,0.0286361282469584
116,117,0.017617865331608525
35,196,0.019692236914449494
17,173,0.02196887269249769
131,66,0.01724667487513535
163,159,0.014289224670054898
157,43,0.017599505810404297
28,109,0.009226376867101626
179,198,0.020827397687381975
100,38,0.027209026801626044
55,84,0.023071642217169726
34,54,0.018714290955266662
116,1,0.014298715278527331
91,135,0.018876302953442135
65,184,0.012563782795605738
126,70,0.01952986053289447
108,107,0.023072081349962352
113,3,0.00681688398895886
5,161,0.019412443467040078
107,146,0.03372157649853562
132,96,0.010068085786412223
136,142,0.01291166485867332
166,143,0.019781428511468437
183,116,0.020773560509623958
2,61,0.019108953070283024
54,180,0.01879889533858566
127,43,0.014095331555835509
172,133,0.011698361842938522
127,105,0.018591212845098595
11,139,0.0137043040250109
60,175,0.02364038949193473
127,18,0.01911386757454624
42,19,0.021711936048208896
198,54,0.023984060036676448
117,80,0.01921808674461414
48,191,0.028274452541388315
39,88,0.025111810270937895
199,119,0.013267795335529442
19,70,0.023721191237291734
105,78,0.02027182731261198
144,28,0.028229356771424144
26,167,0.017116083352595048
32,65,0.027440394342608206
127,25,0.014794867467952959
168,123,0.01395095233774591
23,155,0.024733207050067738
200,137,0.0060263977750148155
129,186,0.013010627761736435
169,68,0.026073775454032277
79,141,0.027054020181406332
84,115,0.029144322868482953
113,67,0.03117037904140002
177,200,0.01028569658424067
189,12,0.02218294710741294
133,88,0.019565174274082685
134,169,0.015644288577438926
124,5,0.016394785552320705
144,23,0.013867010632548745
129,82,0.01818306465942865
178,106,0.014279812818919442
123,149,0.016745607507481546
146,150,0.02462415792001874
48,26,0.023823297904414252
196,169,0.029065912015467384
150,58,0.034557266759174074
25,109,0.017061684799121676
119,97,0.018554976761125372
58,74,0.013677237458028362
197,48,0.032656023199534284
120,76,0.01615051800031486
187,64,0.026269862071136206
170,38,0.01826861891703904
36,119,0.014758547532778804
17,118,0.018058843628462194
138,103,0.00922657882073892
62,182,0.01868891562734081
177,178,0.01768619239867736
182,150,0.017908073941262266
186,112,0.02418220485622201
126,137,0.03107734427200365
63,67,0.02208312077521877
182,25,0.005867463703712666
141,112,0.012588164698180266
51,59,0.021428534266905597
144,66,0.01623404034843251
192,69,0.018192093614921405
151,55,0.01897571315494005
73,118,0.02938339472788696
154,48,0.019258790989709118
170,25,0.03135273268369339
38,106,0.026718332545199695
166,102,0.03010847332801414
3,128,0.022867544207833893
138,158,0.015636764733946252
92,47,0.02739383377567784
19,200,0.02633132085786154
23,149,0.020329953819742543
30,176,0.019681623788854182
169,144,0.019260440741513122
45,179,0.014739141663553052
199,14,0.03667842794096906
112,197,0.021796724282216778
22,93,0.018321395470747005
103,183,0.01966992666366128
44,175,0.025626194098082394
54,198,0.019392852942987666
150,52,0.014024445713913177
31,167,0.018625673862133183
147,110,0.02321768914490042
77,17,0.010877539724115343
54,66,0.026755846868423812
91,25,0.011638419742672691
58,50,0.02838096622928545
115,23,0.02366008982009559
195,178,0.023145928491974898
22,43,0.018819857123216727
68,108,0.023598926033450134
114,3,0.015060179026979221
16,78,0.008335960271772028
58,55,0.020022051602941033
74,56,0.015509261972065364
139,8,0.016225071424006417
168,137,0.001
146,198,0.010725343777053826
62,165,0.01637214387917908
101,23,0.019344702180263205
90,162,0.01164806441751261
32,162,0.021184007815904463
200,82,0.021153054982590454
65,17,0.019546186834003824
51,112,0.029335580639341604
127,146,0.01723173352493526
197,59,0.013780603239076351
80,146,0.025069603636427188
80,195,0.02179360026562825
132,190,0.010619678115763968
117,84,0.023519676239257256
118,136,0.015889622777343772
128,121,0.012925635186918479
89,48,0.021754822580615684
111,101,0.027827723710852202
52,111,0.02998744276353177
13,98,0.02516449138952607
186,171,0.019865558665164495
1,47,0.02786678728003595
37,37,0.03014635046818892
181,163,0.025600202695615276
23,44,0.015289397615922774
169,174,0.00984957001836375
183,179,0.0195716146300019
35,131,0.02267230005160533
62,7,0.019862965018928296
125,98,0.017182806506501908
145,60,0.01096985824309068
174,36,0.03076561262276456
106,150,0.02758881948241686
127,151,0.016360507832299684
193,128,0.03101481395156143
5,114,0.018069068556181303
15,7,0.014923787423075388
198,116,0.016676903519964398
49,129,0.024138004035998802
32,119,0.01914422319067044
40,28,0.016943505135147037
25,33,0.017126337434762186
174,49,0.022031449599979887
158,30,0.014568069035003586
175,70,0.025209248808873822
87,98,0.021508070226353905
57,82,0.013815603553167388
47,110,0.01205538294660048
126,69,0.016552743792760324
5,64,0.018036677874188497
42,41,0.028178767195098202
143,43,0.018503764135055396
90,109,0.011949490488426872
5,192,0.034909014568234496
3,65,0.00932580782554262
73,57,0.010133837244318572
104,177,0.013957837866060478
160,184,0.023793953142564037
83,175,0.01921507814184126
150,184,0.02461375657316611
21,34,0.01467220076086475
126,7,0.023071231073024556
69,87,0.030685449198167083
53,20,0.0190551137250513
118,138,0.0235477562329953
169,188,0.01463433787224628
101,198,0.020374435371433245
192,161,0.025261931283628636
177,181,0.028526437579521786
39,139,0.012306522787703923
70,122,0.024642101755642874
72,116,0.024313154534586826
182,158,0.013677696314677558
101,102,0.012487391612195083
126,115,0.02293646348122144
15,178,0.024018690161376623
118,150,0.032387865434152466
118,120,0.017724388038707916
112,74,0.01224055592697447
117,45,0.010306675886380182
2,20,0.028711495176244772
64,44,0.021923472210308277
93,65,0.019014765989816825
106,127,0.02503580956282402
12,16,0.018583405250656458
82,88,0.02354660094634726
172,53,0.024523847020059344
38,147,0.01479321571817565
129,139,0.019623395385855974
24,191,0.03238230664043867
90,104,0.01958292643584942
137,22,0.03126861757721307
132,196,0.001
110,179,0.01927727006678214
66,95,0.01728491936467138
21,79,0.013321126388771953
52,111,0.022312721950181663
156,83,0.01746915042038819
158,43,0.022891903250339445
148,142,0.019840389285634266
74,64,0.017563250307012165
124,135,0.01769671185453843
168,96,0.016251246356579145
7,123,0.018560798017428444
134,15,0.0065077599985943705
176,46,0.018657347833083517
198,14,0.012441647547408986
54,151,0.017081445245345196
76,148,0.01933093359491966
121,57,0.023492937348366518
142,13,0.016811625192533056
196,99,0.012369279342817787
76,49,0.021321225267196806
75,11,0.025346031532499192
108,57,0.022413928162201252
37,6,0.013634670433810829
181,104,0.025373362450771743
34,166,0.022552251712247846
47,77,0.014800100711153823
174,118,0.0188113914102131
64,171,0.017124160063152268
191,120,0.026374930140338648
146,146,0.012500646866155929
143,187,0.01617306578090197
194,33,0.02134309644845532
11,154,0.019120431489756423
30,60,0.020049428818865483
95,148,0.01981986122593904
104,156,0.0277983380586358
81,96,0.024498105993030695
4,124,0.02369101193859512
186,12,0.019934663477086147
37,56,0.026688666810452455
134,151,0.011644159421885339
195,95,0.024131144874279427
136,108,0.014090757239684924
166,46,0.03082677949234871
113,2,0.016021624943268864
170,42,0.010752321110792442
152,116,0.016188793563982118
90,63,0.028320439030410073
94,36,0.017660777306636576
154,9,0.02307889840150425
42,187,0.024968645913031388
31,160,0.0146782761776098
88,170,0.025590220271593047
