X,Y,Value
78,124,0.03794494523966705
20,194,0.0326563454189363
161,186,0.02759067231802856
95,140,0.025932296928553093
110,63,0.02476908916488837
143,11,0.028181331196807807
156,134,0.024074493173199207
94,105,0.0178889288251297
63,138,0.0336431990603278
168,27,0.037852950166413726
66,171,0.029835897021213153
110,51,0.03223324198157931
98,147,0.036796166428371496
60,84,0.022585278869380394
24,187,0.02516508071911696
31,125,0.037804658333565194
11,100,0.033272921261257055
158,123,0.03333158001844154
41,138,0.033297013489548714
50,37,0.020948443917690865
51,16,0.03545801573265768
176,159,0.025581365663875824
90,103,0.027184543526237268
111,147,0.02691977832212661
52,7,0.034029411970669325
70,185,0.0333734399683728
16,133,0.0366870489469285
39,158,0.03018761539646133
183,95,0.030259636322494732
28,186,0.037471029782747085
46,45,0.02310912278437663
55,74,0.0439104374780537
198,42,0.038237891466737915
16,191,0.0193887478734968
163,131,0.03157051054697121
60,42,0.0313472724422759
9,176,0.026195974626451738
164,96,0.01873440491028691
69,5,0.02552136763256444
44,104,0.02977244691083071
68,22,0.028393077214541415
65,91,0.026281332340812674
178,143,0.02757401578294328
69,11,0.03073204517848175
100,175,0.03459824760189257
137,147,0.034035728739593533
75,78,0.030152408379575623
145,99,0.035715559854174905
92,77,0.03715367744820101
45,63,0.04579685969248942
76,155,0.03228081715219719
35,20,0.017716526555010784
198,66,0.02335483228123835
57,60,0.024816306431493153
129,182,0.030671029649663638
141,116,0.02367500061397597
5,157,0.03252878792219043
12,99,0.0274300961152722
104,93,0.03254367773978219
170,98,0.0329972001951235
155,41,0.03060678365138466
186,89,0.030094370788668
34,140,0.02711793705542905
132,82,0.03722699962186511
187,152,0.01662339580781198
135,34,0.023907874244681587
170,160,0.017353722060384012
120,70,0.029593841579309645
59,61,0.02567741612780415
19,132,0.044479558134162496
58,194,0.031974068270697785
18,124,0.025031748780572287
82,66,0.022756169745154008
26,25,0.028134253384038292
64,64,0.016654391357306494
75,124,0.020439693345992764
120,19,0.03726994034414602
71,44,0.023677362519716735
149,198,0.029213008196449425
14,180,0.03367581302967274
29,107,0.031591847433651954
16,13,0.033154338514555695
106,187,0.033754118565966114
1,30,0.030996071123715704
136,6,0.033940522961227994
5,159,0.030546087652757854
127,2,0.03718768164097049
154,10,0.026507641969466682
13,116,0.032819155841660154
159,105,0.02233646412199544
137,13,0.022089525684424186
54,112,0.028550171692202475
95,139,0.026422799337402145
142,148,0.026009392829154074
194,101,0.037342111353560144
168,97,0.027524802570936376
60,70,0.038191404212675494
166,81,0.019676837709217403
91,44,0.041268959388062625
162,94,0.027849749246537776
111,108,0.036004991462675474
153,11,0.014187146526265317
99,47,0.01564995896751628
122,99,0.03547357406405926
131,150,0.035914073374918226
38,176,0.039543206407846795
21,157,0.03254346701442662
172,182,0.024136959549390883
2,75,0.03214657063673725
10,40,0.028531693333442618
164,91,0.03523056731909292
187,73,0.03716315163121462
154,130,0.0354522238043132
97,196,0.019531218142714513
138,160,0.028330815515822526
149,173,0.030974433190910738
116,59,0.03929395002383804
152,1,0.029783210344104073
36,165,0.028716993515172522
159,53,0.033119939794026845
67,42,0.025086079156335903
126,82,0.030905843211660778
63,20,0.024817145135793257
59,195,0.034418106523892406
87,171,0.017351661510903463
179,4,0.040127613548865744
178,33,0.04226279930509393
159,172,0.021356788916486256
15,132,0.027207031257627114
28,128,0.03491548544253049
66,116,0.026559989529388713
111,69,0.019357564834270875
83,138,0.019644172562006488
38,11,0.026036436161230428
45,197,0.024341155264820977
180,139,0.030509879060964994
198,32,0.04021710264644744
30,145,0.031045364636395824
11,126,0.023262582530782165
81,108,0.02904225753246943
111,11,0.027354001455302035
164,74,0.029939327307788366
68,111,0.030676836402801035
20,171,0.02712204675098493
185,176,0.03691477748869468
172,55,0.029882991317456774
28,117,0.02890696243319791
120,75,0.03954352510111253
172,98,0.036145384102539896
126,100,0.02889857677239553
174,76,0.030113361115354228
144,109,0.01886379420879156
33,4,0.027189379667221944
11,41,0.02871030974711558
68,43,0.040167951487432046
15,120,0.031475256623954215
115,4,0.02657642296495424
128,112,0.022283455445047534
34,123,0.028494039450882334
51,70,0.025926066687356496
200,27,0.032608625520530815
199,179,0.029308230037170046
106,170,0.038608586556714605
199,190,0.03867657300017356
40,1,0.025880829866401726
66,147,0.028047829055076523
199,45,0.02616422928523251
22,10,0.026600837233199965
146,132,0.025833083320212842
141,190,0.030902573682392666
52,44,0.03657650704417372
57,147,0.03633600513899455
125,89,0.025629333507574632
162,95,0.026734408375245277
22,171,0.030947598141626415
7,33,0.030116520153456266
105,134,0.032709183370137895
126,34,0.022974414752694794
89,175,0.01821259865199943
168,27,0.030725710015619082
144,163,0.03167444689871804
22,104,0.03567478837085909
100,60,0.026055597772911727
57,30,0.035945850718175854
146,73,0.031896649264996996
11,31,0.03177584816642679
2,50,0.03359835056469529
140,135,0.028765868739627002
108,186,0.02825904075849009
145,69,0.025469956483294778
198,134,0.025132562308296684
193,103,0.026150247244246215
145,138,0.022797972961445454
160,65,0.022648711461788228
44,122,0.04376728524005764
106,38,0.03632238519888247
84,58,0.03227819496925556
194,11,0.01943724369299218
165,193,0.0333175763506961
73,74,0.034867152804308306
115,64,0.02574953402893406
87,187,0.025719728112611084
69,31,0.023512742018300357
187,135,0.03173994262414058
117,84,0.03759151080575576
88,124,0.03289304003664668
90,87,0.029556324743482017
53,26,0.02891943653911689
158,133,0.021845910013462054
149,171,0.028067873285245057
132,22,0.03435962975907454
66,56,0.026230863390770142
169,117,0.030122753863062547
98,10,0.02756935625697444
146,189,0.032924177097857936
147,10,0.03529422587621289
15,172,0.03225169648236471
24,38,0.041315357014689726
18,83,0.028342544274752735
81,13,0.027136984856359462
149,74,0.023020183110624995
62,88,0.035839060303862996
46,122,0.02789684505178839
193,57,0.0337025086498222
118,97,0.027121375580994082
24,117,0.0350530086524589
57,89,0.031666755429775754
78,104,0.03250747953367571
98,161,0.0297016750725194
167,78,0.028161946603521365
56,107,0.02678546416658663
52,196,0.01787336395973078
155,111,0.034259962137825596
45,144,0.034281436391768755
10,16,0.030697709867841785
55,141,0.02312845929221732
33,140,0.02491020934701413
124,82,0.03126288379365223
93,125,0.030915836482230258
112,75,0.030870104423254437
6,19,0.028682547689300075
19,79,0.029965040345862098
142,125,0.03836412678545202
197,48,0.02588769044780552
2,54,0.030946110441035388
43,189,0.03573561988479823
160,172,0.023946930797891168
41,155,0.025790125605362403
133,9,0.038727942711585424
92,124,0.028705211176106343
9,58,0.032541965568451466
56,181,0.02309108915621913
114,196,0.024717911938330003
78,189,0.029173018063398035
10,83,0.02937283878523546
114,49,0.03633360604765444
22,75,0.034980052582780884
48,75,0.024127027941447807
159,77,0.0313846710746215
149,44,0.035013035442392315
160,70,0.03163543596099955
184,51,0.033436367643398364
89,1,0.04514264744756666
98,24,0.02242143465066235
159,128,0.027374868264425884
121,111,0.03465819096908033
152,184,0.042764189583201245
151,35,0.02745853032695378
34,62,0.025421014258703398
19,48,0.018575975548141742
69,63,0.032308253437597315
100,134,0.028384084863819527
57,171,0.02212185962546123
151,100,0.024179615403542423
6,54,0.026230737653383348
147,71,0.02529097307143701
154,81,0.028014280583144723
141,59,0.03668078713431714
188,153,0.020860522362444518
51,147,0.03466588402677395
67,175,0.02394193432206257
78,67,0.02823909792515021
152,33,0.024404445530451957
14,68,0.0345526188949193
175,45,0.029416143630129434
30,61,0.03136663051586751
191,68,0.035300281703171656
51,146,0.033586489053889126
107,180,0.036604499324555534
197,200,0.03812841831729893
187,156,0.02087939038343958
89,36,0.028382501210102218
106,81,0.0365166754751038
51,29,0.03775839390222205
84,44,0.029383336866099504
124,5,0.031009273571225453
196,61,0.032324330026442034
195,9,0.01901485534611666
5,199,0.025692286869312804
139,156,0.03728044723634888
99,1,0.03995247362615334
82,111,0.029330677380093553
160,41,0.032377349404346334
90,81,0.03694744750656168
23,1,0.039233399386968626
125,25,0.031210276833789068
85,39,0.02747985268024493
192,139,0.03813905435141479
193,2,0.024528290416631002
155,109,0.038978658453128784
69,118,0.028534892023952763
98,69,0.02976583444174587
132,121,0.03531850894048641
119,28,0.04339003753700801
140,184,0.038184174010970635
12,38,0.015561173316782563
169,115,0.02148708526137718
193,92,0.02888502833124942
178,11,0.04025577173753797
45,144,0.0273520399502789
97,66,0.024050934987310268
109,41,0.032990367537711895
139,90,0.02711296506107932
25,163,0.023392118024277105
25,48,0.026353178779243723
174,111,0.028987093079975258
183,179,0.02454283369417897
71,147,0.03414583373898784
130,95,0.03076180317014821
169,38,0.022461712709381583
102,119,0.02915362243911752
175,28,0.020245935927757492
136,8,0.03013154895187058
35,81,0.03305291356285167
119,63,0.016958400347189366
39,127,0.021405762806285963
43,139,0.033225263987497367
157,47,0.02619738037978897
36,108,0.032301573886312634
58,106,0.031086120693499284
138,19,0.03063968608937587
8,69,0.022427497687746288
29,140,0.01771650304479397
65,11,0.026076672287008985
167,153,0.029152108979017103
73,121,0.03013939113780256
61,170,0.0342295180017828
189,92,0.02361063980795676
61,149,0.019512538479911155
127,94,0.037539867050224475
18,135,0.03201461287678373
13,6,0.027504379787727087
45,168,0.03203234394689834
165,2,0.02860476011701927
22,100,0.03322401322877439
102,95,0.0325990891021172
68,89,0.03371243468731028
161,79,0.022247971991552973
188,128,0.023686496332792795
74,4,0.029004902360262843
144,181,0.02765555545343647
52,74,0.04663497066577396
151,25,0.03682808180316273
7,99,0.021480257615700375
80,141,0.030472009520253755
200,118,0.0373006267987098
63,132,0.023929584618857226
11,151,0.041922241539024824
79,2,0.02117281789940893
130,193,0.023698364978543753
164,104,0.028974326060019623
20,123,0.03036406364614046
124,24,0.031052313817297016
41,171,0.014022875351054068
26,100,0.024502111185687285
44,43,0.021645870682703378
165,162,0.039867906743803055
70,51,0.029278332851675685
157,168,0.032431460017900274
199,62,0.03398749677594794
117,161,0.027217613153905404
77,161,0.03028898314609125
140,15,0.028755606478131305
78,12,0.039873313006904484
121,67,0.02319657187471872
129,45,0.022558800825524267
174,193,0.031375167501363
189,62,0.03260239818944433
97,173,0.025268915093970622
80,191,0.0276398721215106
29,173,0.023181049598533374
196,98,0.03219655636396631
156,110,0.029306317072640423
72,55,0.03025947833678166
80,149,0.024247299562892125
156,112,0.019964646295729194
112,163,0.01883882822848805
177,100,0.034768381974971965
152,73,0.026954843401031627
84,183,0.01953564880419751
50,68,0.02668466448532524
75,139,0.03725850379511554
144,104,0.02783894334046472
53,131,0.04030148409435469
185,93,0.04067727392737375
125,113,0.029339817565894447
152,36,0.029338900424627612
127,173,0.03045126719767561
43,107,0.03908959643161301
183,135,0.032691123179925084
98,17,0.024724003566603293
194,146,0.03234552066697889
18,186,0.029051590517141068
101,28,0.029555555448581673
197,109,0.028027095010215733
13,179,0.025867540084873318
55,84,0.02867502102024351
185,146,0.029622609755705583
120,15,0.02313799925366395
181,177,0.030325393564328416
107,94,0.02859551006888034
13,90,0.024179290350464837
34,141,0.034474300167922974
100,69,0.02495212942427463
115,16,0.024833479648452547
66,113,0.028853249641571304
101,175,0.03200236744941644
89,187,0.04023526361750476
168,116,0.030677979742763994
196,127,0.025548661149044524
139,85,0.037866227038598155
173,149,0.028810840168440408
186,28,0.03581894419264154
60,103,0.03324952777217879
109,144,0.02846136636693319
58,95,0.03178811668340138
84,93,0.03749424662070128
52,59,0.025768629053861385
43,115,0.02524873932103212
170,106,0.03210890227944498
109,54,0.039408901742738665
178,144,0.027820690443347642
177,149,0.030697121664825144
37,89,0.030538839785731662
11,4,0.02862415668494913
22,97,0.027644773518033437
26,136,0.03022622130813029
108,161,0.03043569252322556
81,99,0.021237418633213725
113,66,0.02836743891004789
183,190,0.01794105035880547
162,67,0.028696568248655543
81,161,0.024897431828364833
45,107,0.03362251552861338
146,147,0.026565985884530935
126,194,0.035393293049717715
29,64,0.029717225702858053
92,141,0.014681652487494127
174,57,0.03344452497022893
190,3,0.029501743366600025
51,182,0.029123067815930458
185,95,0.031490390298949726
81,180,0.03127671326491261
60,183,0.038558329624188065
158,35,0.0304752390031248
50,140,0.028613243816318325
60,135,0.03344392313935442
91,137,0.035086288554192734
108,78,0.023540581405949557
35,11,0.01842699997588059
39,89,0.03102921076804878
32,166,0.02056870464386744
48,130,0.03505492474102193
120,104,0.04458402230680732
73,15,0.030962954570420642
81,146,0.03032807291007481
66,139,0.03308831299409989
3,158,0.03490076203458912
146,7,0.02601009273802883
35,196,0.033740200958064986
104,95,0.0358652463163936
109,91,0.04539120202754819
73,171,0.037045350942905314
49,80,0.03339749441480122
180,45,0.034159807795185466
67,197,0.035230819791161
95,125,0.021729856768411743
10,153,0.03703511326561287
146,31,0.025562376904815897
132,107,0.032276234290613874
152,195,0.024201726942683702
33,48,0.0402406107163923
136,28,0.026451062272070027
126,99,0.023762571642880183
120,170,0.024870740947569622
25,30,0.02794889625047684
184,161,0.026190006429208126
50,118,0.01962398736566346
138,130,0.02483059409642168
6,70,0.01938827088835827
46,64,0.0330194071338974
157,32,0.02971277125841138
195,103,0.027837277012887823
55,141,0.028050164917907912
90,20,0.023822413724092426
47,182,0.012784121808877686
100,51,0.02932497621975651
182,63,0.02696571009606599
92,130,0.0331825811122521
65,169,0.030363417539729532
33,42,0.013336642472418572
61,62,0.03285825159353028
86,119,0.026510245205090134
185,29,0.029044397431342447
32,200,0.024678541851169515
20,60,0.023587371642241162
176,86,0.028218592816294484
178,39,0.03061199300867202
41,22,0.03170774227986081
28,2,0.029849628981558508
85,159,0.0234371618794353
166,2,0.026927642823111053
199,47,0.024926761403106457
16,8,0.0328377080808195
105,78,0.0363757471310705
172,90,0.030150649503480474
83,106,0.03455420018440232
48,75,0.03139557931210569
177,94,0.032802647493473926
171,90,0.029258878032689412
103,73,0.03612860901133288
2,38,0.02871846449961851
126,140,0.03648536290760253
147,147,0.03282816534918645
38,190,0.023508391884870243
102,151,0.03383523452489996
60,159,0.029251458229291993
172,71,0.02554348403884133
64,78,0.03383889655524979
125,14,0.0370265111556968
79,9,0.03666642822914088
6,30,0.035367111832762435
134,168,0.03033652779738645
123,103,0.030106113042361687
38,87,0.030756216141810126
76,23,0.024908271395602224
58,51,0.03809178082492835
162,86,0.03423808191353811
119,48,0.02938461215913396
86,28,0.03343899491317012
111,2,0.031158094400538097
194,110,0.04471655211827595
66,18,0.02608044072057721
140,108,0.0315148890049859
20,48,0.019526052799449106
60,178,0.025683996070216156
45,178,0.028907335105548146
198,177,0.029286967400131925
22,38,0.03139523850076783
155,162,0.023392160395644422
38,132,0.025018478583085244
74,3,0.029397197395269768
105,69,0.026472424915845227
51,65,0.027649503955181592
145,137,0.023768433279505716
105,95,0.0353339484669586
83,129,0.03398563980978973
159,122,0.01906359202270526
91,190,0.02628444140025313
74,41,0.01933875541217906
128,93,0.03170928016393893
92,40,0.02760385211636654
158,188,0.02793567394718028
7,200,0.027674716949039814
7,191,0.029804814875407537
149,67,0.02836266515647493
2,26,0.0271845039273395
109,77,0.02866806549485866
12,94,0.013376006815202589
150,192,0.026069890174485147
4,9,0.024296593571023872
107,74,0.030187544986236794
14,3,0.03246661846429096
151,103,0.028384213799721468
88,91,0.019614238806089708
138,34,0.029354274462405
130,67,0.030353321106991255
141,67,0.028293665306639255
79,155,0.03695223877553867
116,76,0.028095621141988193
177,141,0.03099714215596188
12,137,0.03054633189618564
134,54,0.022820267566680062
118,121,0.026983464432960624
78,109,0.02495572050041759
21,80,0.021332957428374634
58,27,0.030624671963170955
166,11,0.035614623307708856
184,10,0.027659970520284582
37,186,0.029109395348830416
6,130,0.0345280169569104
79,13,0.03404673780681296
143,96,0.026606979759366562
82,100,0.02336153243274798
46,109,0.039823470438753845
147,10,0.024287363393380574
66,136,0.03425437655918926
142,77,0.03464192783553167
180,100,0.036908270113143155
93,109,0.043573684371947044
7,107,0.03283767399523099
94,88,0.031589097142391775
152,28,0.028307978797359447
190,36,0.03541517426198333
124,100,0.022885558603534126
58,3,0.03333736561234577
96,93,0.030932375794406306
87,152,0.027338494704133538
92,48,0.028430756789100464
85,36,0.028152500178973517
161,39,0.028454825158871645
166,40,0.032316086477323605
19,59,0.023875746580582387
106,144,0.029282108148729693
83,53,0.030034928284894326
114,166,0.038536173747148884
200,92,0.041758282586653456
14,74,0.023481045551605472
133,16,0.028885463212043442
158,177,0.03318090119139317
63,125,0.040806603672591465
41,102,0.030463083956230236
131,112,0.026328162671562527
68,159,0.022269268615188863
188,5,0.03172819185408597
127,91,0.03173094075846119
106,174,0.02885956500439047
4,74,0.03421037067382594
120,46,0.03701326345332595
65,97,0.01576643601992727
17,162,0.03247785872669776
75,64,0.037258331254054894
167,61,0.025992484518043923
171,87,0.034029697515028275
156,116,0.027035706479233885
194,161,0.04392993105128805
101,148,0.01839001475691969
129,191,0.024129295867314618
49,199,0.03535334506515443
92,4,0.033611906128346025
83,19,0.01939623241907938
26,36,0.02725426459076319
73,3,0.03339469265459249
66,79,0.036499480104655854
144,110,0.02995545365099632
68,155,0.033762468380049954
152,33,0.028034028918921254
93,166,0.03622513724529817
94,185,0.03372167383286947
48,119,0.023723607497507994
77,180,0.017787461228453438
46,140,0.029808417138981816
156,131,0.034634078321712274
105,13,0.03300601743101829
151,77,0.03335348568699848
195,182,0.028750671657373786
108,103,0.01588349369462313
99,114,0.02538947333661137
58,70,0.030402881080078516
97,45,0.02793840797340611
126,50,0.03169173265430639
141,52,0.030199951749282083
63,16,0.02046914120043222
179,131,0.03158699597568936
57,162,0.02580325180115118
116,108,0.03914846319958397
124,125,0.03691357705152085
15,44,0.031017071911096
22,90,0.024054010236179084
18,78,0.03451443149687401
136,161,0.03712465997608341
128,45,0.03304570568835398
34,8,0.032493856179100736
179,27,0.03421632918977698
106,156,0.03503913168767831
104,157,0.037014625233349696
9,89,0.03488412971877547
178,167,0.031079775271864046
132,85,0.011927490002483318
159,193,0.023333441035048256
131,75,0.02758317918554609
182,174,0.04148642411479459
57,126,0.029847539166421733
100,28,0.04013961810346496
121,153,0.029119297051808393
114,45,0.032334649228869285
83,191,0.027277718528118444
66,35,0.0206208015536783
121,18,0.028540991674538732
107,100,0.03466882767247209
106,194,0.03437099479070924
128,58,0.03376188133155069
38,168,0.032522521285688596
192,90,0.026364507639340985
187,137,0.0413320531505669
66,2,0.02594495196174657
186,16,0.032843645398338846
195,193,0.030881738012236936
115,185,0.033438182853729584
141,12,0.02930857021538458
150,59,0.022426019724532543
136,83,0.0356665328584695
6,48,0.027376449764397154
200,30,0.038368343955523125
59,41,0.018766839478234272
121,164,0.027023844118708396
128,61,0.024932249382436773
28,112,0.02645194668085544
136,114,0.03162625961618147
124,170,0.026079259762622965
11,173,0.025015809692686495
43,125,0.0276691601173481
78,98,0.038514568323793186
46,10,0.03049679540902447
147,104,0.026066021878898688
5,105,0.038214350026704716
24,109,0.03332037644425001
177,162,0.02211825586577411
182,153,0.024357839332434735
161,14,0.041771322557582355
54,111,0.03540175668334645
89,133,0.023370746957726615
63,143,0.027465953164289934
98,29,0.03550128771556792
32,156,0.033403138005402004
12,39,0.020187332798271333
144,200,0.026369514026183732
166,138,0.0343589032258955
112,85,0.02731405483469709
33,94,0.04103837199057911
143,81,0.02153519059049431
191,130,0.03332630306547502
162,132,0.023517632266069538
105,170,0.03872684736942414
35,130,0.04121954638386575
114,80,0.029256971182285926
109,11,0.03669021652534082
200,61,0.03792943367585218
22,138,0.036636305315294174
73,157,0.03285058191696134
55,56,0.03779654292474549
70,104,0.029060862914657943
6,84,0.04066880354769603
111,38,0.0332780246835807
165,91,0.029392373331919058
13,112,0.026954732021967152
85,103,0.02420130592712219
49,88,0.035969793265666815
176,146,0.03012070708447026
28,143,0.024707835790320938
42,187,0.031955224721412025
42,155,0.024450595987784745
106,6,0.022915823031134597
138,101,0.03134033118504938
43,8,0.032294207318201755
129,46,0.02702835323222154
181,122,0.03264937459114138
101,100,0.027133922163144277
156,57,0.035997318818703855
